date,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13
4/12/2021 19:00,-102.0675449,-81.13923274,364.1396726,149.1442163,-133.2833993,77.61362627,37.25471663,65.6845181,-129.0594218,-803.4916429,-880.9346757,-387.1308327,3932.8
4/12/2021 20:00,9.054077903,-19.29136797,315.9709328,378.6995879,-155.8678314,88.45030126,35.33003089,72.85358314,-130.6284133,-801.6437994,-881.8909858,-387.0775667,3932.711451
4/12/2021 21:00,39.2734076,90.78724092,183.1907964,616.1722419,-176.0617691,99.38564954,33.39737574,80.074032,-132.1861232,-799.7948169,-882.8466994,-387.0242173,3932.622882
4/12/2021 22:00,59.03971683,106.3829012,-25.47097706,845.758438,-194.6123522,110.4150226,31.45800092,87.34470505,-133.732423,-797.944725,-883.8018165,-386.9707844,3932.534294
4/12/2021 23:00,190.7516789,-32.88174964,-236.7553067,1039.719384,-212.2668264,121.5338779,29.51315615,94.66444266,-135.2671846,-796.0935528,-884.7563371,-386.9172682,3932.445686
4/13/2021 0:00,188.3603941,-176.5270985,-320.1852545,1163.919027,-229.7728617,132.7380972,27.56409115,102.0320852,-136.7902796,-794.2413297,-885.7102614,-386.8636685,3932.357059
4/13/2021 1:00,-291.6241766,-158.9914139,-183.2035688,1197.660022,-247.8779706,144.0234049,25.61205567,109.446473,-138.3015796,-792.3880851,-886.6635892,-386.8099853,3932.268413
4/13/2021 2:00,-39.89900889,123.2998097,91.1404657,1140.082254,-267.2151416,155.3844719,23.65829942,116.9064465,-139.8009563,-790.5338482,-887.6163207,-386.7562188,3932.179748
4/13/2021 3:00,352.6464656,275.621427,310.7368582,994.1745329,-287.9632164,166.815706,21.70407213,124.410846,-141.2882815,-788.6786484,-888.5684558,-386.7023688,3932.091063
4/13/2021 4:00,-371.4765865,48.05144294,320.1444175,767.2696544,-310.1873872,178.3113363,19.75062354,131.958512,-142.7634268,-786.822515,-889.5199946,-386.6484353,3932.002359
4/13/2021 5:00,-59.22886514,-13.78876703,173.7223612,483.5284988,-333.9521324,189.8648778,17.79920459,139.5482835,-144.2262638,-784.9654773,-890.4709371,-386.5944185,3931.913635
4/13/2021 6:00,380.0033482,-67.83974034,-47.05316324,167.5625118,-359.3216113,201.4695268,15.85107488,147.178991,-145.6766643,-783.1075647,-891.4212833,-386.5403181,3931.824893
4/13/2021 7:00,-369.8624649,-286.3798502,-265.9002144,-157.0185824,-386.3593103,213.1178065,13.90757416,154.849385,-147.1144999,-781.2488064,-892.3710332,-386.4861344,3931.736131
4/13/2021 8:00,59.16141753,-408.0188253,-418.7257355,-466.6050597,-415.1278967,224.801421,11.97035409,162.5579038,-148.5396424,-779.3892319,-893.320187,-386.4318672,3931.647349
4/13/2021 9:00,311.6081415,-373.6681398,-454.273948,-737.6635965,-445.6886755,236.5107121,10.04134363,170.3027085,-149.9519634,-777.5288703,-894.2687445,-386.3775165,3931.558549
4/13/2021 10:00,274.6842028,-189.4703255,-366.420829,-950.7714054,-478.1013942,248.2344642,8.122544289,178.0818879,-151.3513345,-775.6677511,-895.2167059,-386.3230824,3931.469729
4/13/2021 11:00,43.82035376,104.1839764,-186.4766477,-1102.867554,-512.4251731,259.9608344,6.215962747,185.8935252,-152.7376275,-773.8059035,-896.1640711,-386.2685649,3931.38089
4/13/2021 12:00,-227.7668405,332.8425186,51.77191259,-1198.958904,-548.7190534,271.6779007,4.323605672,193.7357039,-154.1107141,-771.9433569,-897.1108401,-386.2139639,3931.292031
4/13/2021 13:00,4.539343554,348.7984196,311.3683591,-1245.118029,-587.0420762,283.373741,2.447479732,201.6065075,-155.4704659,-770.0801407,-898.0570131,-386.1592794,3931.203154
4/13/2021 14:00,161.9778527,364.5447188,537.4940547,-1247.39409,-627.4766976,295.0364333,0.589591597,209.5040194,-156.8167546,-768.216284,-899.0025899,-386.1045115,3931.114257
4/13/2021 15:00,-81.24357531,532.812537,682.37349,-1211.875296,-670.0663234,306.6540557,-1.248052064,217.4263229,-158.1494518,-766.3518163,-899.9475708,-386.0496601,3931.025341
4/13/2021 16:00,-100.8639596,457.3391252,751.1217821,-1145.157288,-714.3469306,318.2146861,-3.063444581,225.3715016,-159.4684294,-764.4867669,-900.8919555,-385.9947253,3930.936405
4/13/2021 17:00,86.65875513,108.8349467,768.9709563,-1054.00961,-759.7217856,329.7064024,-4.854579286,233.3376388,-160.7735588,-762.621165,-901.8357443,-385.939707,3930.84745
4/13/2021 18:00,44.82078515,-203.6772973,749.0168206,-944.7919872,-805.5941546,341.1172827,-6.619449509,241.3228181,-162.064712,-760.7550401,-902.7789371,-385.8846052,3930.758477
4/13/2021 19:00,-71.94985575,-411.7927917,698.3724407,-821.065316,-851.367304,352.4354049,-8.35604858,249.3251227,-163.3417604,-758.8884214,-903.7215339,-385.82942,3930.669483
4/13/2021 20:00,-7.888647487,-549.4273089,622.4079053,-683.6534332,-896.4445001,363.648847,-10.06236983,257.3426362,-164.6045758,-757.0213383,-904.6635348,-385.7741513,3930.580471
4/13/2021 21:00,49.71245076,-610.6005314,522.0155605,-532.972044,-940.2290091,374.745687,-11.73640183,265.3734373,-165.8530298,-755.15382,-905.6049398,-385.7187991,3930.49144
4/13/2021 22:00,62.20539784,-598.7923138,392.8911672,-369.9140143,-982.1240974,385.7140029,-13.37608531,273.4155566,-167.0869943,-753.285896,-906.5457489,-385.6633635,3930.402389
4/13/2021 23:00,42.594757,-491.8241508,234.2081888,-196.0208767,-1021.533031,396.5418727,-14.97918892,281.4668531,-168.3063407,-751.4175955,-907.4859621,-385.6078443,3930.313319
4/14/2021 0:00,-53.24761366,-228.696279,52.13635124,-14.89897963,-1057.859077,407.2173743,-16.54322957,289.5249336,-169.5109409,-749.5489478,-908.4255795,-385.5522417,3930.22423
4/14/2021 1:00,-100.4261157,182.1631389,-146.094231,169.3191262,-1090.505501,417.7285857,-18.06559315,297.5872743,-170.7006664,-747.6799823,-909.364601,-385.4965556,3930.135121
4/14/2021 2:00,116.5624595,602.0656923,-353.6178556,352.4979395,-1118.875569,428.0635849,-19.54357009,305.6512555,-171.8753891,-745.8107284,-910.3030268,-385.4407861,3930.045994
4/14/2021 3:00,117.2623104,642.5417116,-565.8185512,530.5019593,-1142.372548,438.2104498,-20.97442644,313.7142335,-173.0349804,-743.9412152,-911.2408568,-385.384933,3929.956847
4/14/2021 4:00,-132.8795634,303.2312069,-784.2828267,699.1956842,-1160.399753,448.1573067,-22.35542709,321.7735633,-174.1793123,-742.0714722,-912.1780911,-385.3289965,3929.867681
4/14/2021 5:00,81.43869432,27.55443771,-1002.602298,854.4436131,-1172.365461,457.8972454,-23.68383697,329.8265998,-175.3082562,-740.2015286,-913.1147296,-385.2729765,3929.778496
4/14/2021 6:00,154.1604987,-144.5666372,-1211.861838,992.1102448,-1177.693749,467.4391549,-24.95692096,337.8706981,-176.4216839,-738.3314138,-914.0507724,-385.216873,3929.689292
4/14/2021 7:00,-165.9142422,-340.9396791,-1403.333193,1108.060078,-1175.79216,476.7753884,-26.17194399,345.9032132,-177.5194671,-736.4611571,-914.9862196,-385.160686,3929.600068
4/14/2021 8:00,40.69765984,-564.8452669,-1568.428472,1198.157612,-1166.033026,485.8630897,-27.32616474,353.9214939,-178.6014774,-734.5907879,-915.9210711,-385.1044155,3929.510826
4/14/2021 9:00,177.6126744,-675.401378,-1695.355667,1258.267345,-1147.780738,494.6514627,-28.41677957,361.9228266,-179.6675866,-732.7203354,-916.855327,-385.0480615,3929.421564
4/14/2021 10:00,132.8444343,-583.0959415,-1764.973589,1284.44826,-1120.400602,503.0897491,-29.44076135,369.9042742,-180.7176663,-730.849829,-917.7889874,-384.991624,3929.332283
4/14/2021 11:00,-31.33546664,-355.6684118,-1776.357843,1274.177152,-1083.445385,511.1271967,-30.39477069,377.8625876,-181.7515882,-728.979298,-918.7220521,-384.935103,3929.242983
4/14/2021 12:00,-262.0674451,-106.2000517,-1736.363236,1228.101543,-1037.195551,518.7130437,-31.27537639,385.7944255,-182.769224,-727.1087717,-919.6545213,-384.8784985,3929.153664
4/14/2021 13:00,63.26061624,89.81374061,-1653.901413,1149.291966,-982.1361302,525.7965256,-32.07909102,393.6963908,-183.7704453,-725.2382795,-920.5863949,-384.8218105,3929.064325
4/14/2021 14:00,275.158993,340.0097245,-1537.758784,1041.700397,-918.9691487,532.3268781,-32.80229542,401.5649542,-184.7551239,-723.3678506,-921.5176731,-384.765039,3928.974968
4/14/2021 15:00,143.6623424,566.2263502,-1396.827512,909.3949833,-848.4531231,538.2533367,-33.44131858,409.3965349,-185.7231314,-721.4975144,-922.4483558,-384.708184,3928.885591
4/14/2021 16:00,14.00134679,631.9491656,-1242.812884,756.4438741,-771.3465699,543.5251372,-33.99248408,417.1875466,-186.6743395,-719.6273002,-923.378443,-384.6512455,3928.796196
4/14/2021 17:00,-150.9593524,697.7602768,-1095.600705,586.9152182,-688.4080059,548.0915151,-34.45211552,424.9344029,-187.6086199,-717.7572374,-924.3079348,-384.5942235,3928.706781
4/14/2021 18:00,-491.2703795,718.1081871,-959.7779101,404.8771644,-600.3959477,551.901706,-34.81653389,432.633515,-188.5258442,-715.8873552,-925.2368312,-384.5371179,3928.617347
4/14/2021 19:00,-329.8586725,373.7670643,-809.2607866,214.3978613,-508.0689119,554.9049455,-35.08204644,440.2812802,-189.4258824,-714.0176847,-926.1651322,-384.4799288,3928.527894
4/14/2021 20:00,273.9428472,-167.9750843,-608.383477,19.54545792,-412.1854152,557.0504694,-35.24492363,447.8740591,-190.3085978,-712.1482638,-927.0928378,-384.4226563,3928.438422
4/14/2021 21:00,642.2623939,-602.6595508,-320.7819602,-175.6118971,-313.5039742,558.287513,-35.30133019,455.4081064,-191.1738514,-710.2791322,-928.0199481,-384.3653002,3928.348931
4/14/2021 22:00,632.2050563,-812.6904915,88.92377458,-367.006055,-212.7831056,558.5653147,-35.24733398,462.8795778,-192.0215041,-708.4103301,-928.9464632,-384.3078605,3928.259421
4/14/2021 23:00,282.5634754,-814.1579994,648.1821223,-550.568867,-110.7813259,557.8333165,-35.07918,470.2846015,-192.8514168,-706.5418976,-929.8723829,-384.2503374,3928.169891
4/15/2021 0:00,-338.4941961,-549.4347544,1334.758553,-722.2321843,-8.257151946,556.0420438,-34.79419442,477.6193043,-193.6634505,-704.6738748,-930.7977074,-384.1927307,3928.080343
4/15/2021 1:00,-776.8346436,108.4234342,1991.556506,-877.9278581,94.03089975,553.1438018,-34.39148315,484.8798125,-194.4574661,-702.8063019,-931.7224366,-384.1350405,3927.990776
4/15/2021 2:00,-190.0026716,930.7654904,2428.762803,-1013.58774,195.3243125,549.093026,-33.87228252,492.0622528,-195.2333244,-700.9392187,-932.6465706,-384.0772668,3927.901189
4/15/2021 3:00,805.6789512,875.810589,2458.454755,-1124.886452,294.8645697,543.8462564,-33.23993332,499.1627515,-195.9908864,-699.0726656,-933.5701094,-384.0194095,3927.811584
4/15/2021 4:00,-808.4495012,-507.2115629,1941.44587,-1207.339222,391.9539823,537.362125,-32.49986834,506.1774352,-196.7300129,-697.2066825,-934.4930531,-383.9614687,3927.721959
4/15/2021 5:00,505.9684996,-1040.977515,905.1371768,-1259.689671,486.145741,529.6008496,-31.65910616,513.1024305,-197.450565,-695.3413096,-935.4154017,-383.9034444,3927.632316
4/15/2021 6:00,794.2106032,-234.3897634,-497.966782,-1281.565447,577.0683725,520.5230381,-30.72505562,519.9338637,-198.1524034,-693.4765869,-936.3371551,-383.8453365,3927.542653
4/15/2021 7:00,-780.8202036,1100.081298,-1773.128906,-1272.549892,664.3061003,510.0879761,-29.7038029,526.6678615,-198.8353892,-691.6125546,-937.2583134,-383.7871451,3927.452971
4/15/2021 8:00,-465.9288088,1162.385412,-2436.834355,-1232.225336,747.4421354,498.2545884,-28.60107372,533.3005503,-199.4993832,-689.7492527,-938.1788767,-383.7288702,3927.36327
4/15/2021 9:00,308.3904934,253.7167908,-2487.341102,-1160.627447,825.9507755,484.9817999,-27.42259382,539.8280567,-200.1442463,-687.8867214,-939.0988449,-383.6705117,3927.273551
4/15/2021 10:00,737.6434803,-758.8132067,-2057.5583,-1060.307903,899.2762913,470.2285357,-26.17408893,546.2465071,-200.7698395,-686.0250007,-940.0182181,-383.6120696,3927.183812
4/15/2021 11:00,367.1205766,-1285.296002,-1284.446582,-935.5687693,966.8629536,453.9537205,-24.86128478,552.5520281,-201.3760236,-684.1641307,-940.9369963,-383.553544,3927.094054
4/15/2021 12:00,-732.4074342,-1286.530269,-312.8226583,-791.009142,1028.155033,436.1162795,-23.48990711,558.7407461,-201.9626595,-682.3041515,-941.8551796,-383.4949349,3927.004278
4/15/2021 13:00,-431.5577696,-996.4584783,702.758563,-631.2281186,1082.5968,416.6751374,-22.06568164,564.8087877,-202.5296083,-680.4451032,-942.7727679,-383.4362422,3926.914482
4/15/2021 14:00,227.4031383,-236.6725402,1589.950825,-460.8247964,1129.632525,395.5892193,-20.59433411,570.7522795,-203.0767307,-678.587026,-943.6897613,-383.3774659,3926.824667
4/15/2021 15:00,-178.4690843,935.2891227,2172.192327,-284.3982724,1168.70648,372.81745,-19.08159025,576.5673477,-203.6038877,-676.7299598,-944.6061597,-383.3186061,3926.734833
4/15/2021 16:00,144.7801164,1441.28916,2272.921266,-106.5476439,1199.262934,348.3187546,-17.53317579,582.2501191,-204.1109401,-674.8739448,-945.5219634,-383.2596627,3926.644981
4/15/2021 17:00,851.8981125,1149.178778,1786.593166,68.81929247,1220.746064,322.0521528,-15.95481647,587.7967201,-204.597749,-673.0190211,-946.4371721,-383.2006358,3926.555109
4/15/2021 18:00,336.7227556,313.4241936,891.7328566,240.5599427,1232.5959,293.9808099,-14.35223802,593.2032773,-205.0641753,-671.1652288,-947.3517861,-383.1415253,3926.465218
4/15/2021 19:00,-947.2999639,-592.995137,-162.1175104,408.2230133,1234.232404,264.0879589,-12.73116616,598.465917,-205.5100797,-669.3126079,-948.2658052,-383.0823312,3926.375309
4/15/2021 20:00,179.7118103,-1153.215626,-1125.415781,571.3572109,1225.025242,232.40713,-11.09732664,603.5807659,-205.9353233,-667.4611987,-949.1792296,-383.0230536,3926.28538
4/15/2021 21:00,913.0338475,-1401.177599,-1748.619801,729.5112419,1204.231598,199.0843344,-9.456445178,608.5439504,-206.3397669,-665.611041,-950.0920592,-382.9636924,3926.195433
4/15/2021 22:00,1060.483512,-1432.367574,-1826.148517,885.2595116,1171.081764,164.2924764,-7.814247513,613.351597,-206.7232715,-663.7621751,-951.0042941,-382.9042477,3926.105466
4/15/2021 23:00,642.7686157,-1183.716896,-1367.277444,1044.827372,1124.806031,128.20446,-6.176459377,617.9998323,-207.0856979,-661.9146411,-951.9159343,-382.8447193,3926.015481
4/16/2021 0:00,-288.122383,-552.8760642,-581.2918981,1183.658485,1064.634691,90.99318949,-4.548806501,622.4847828,-207.4269071,-660.068479,-952.8269798,-382.7851074,3925.925476
4/16/2021 1:00,-1195.737943,365.8253633,283.5106291,1268.585041,989.9576588,52.83156906,-2.937014618,626.802575,-207.74676,-658.2237289,-953.7374306,-382.7254119,3925.835453
4/16/2021 2:00,-495.7633157,1231.29462,978.8326456,1265.590525,901.0135541,13.89250286,-1.346809459,630.9493353,-208.0451175,-656.380431,-954.6472869,-382.6656329,3925.745411
4/16/2021 3:00,1207.563304,1244.362206,1286.116335,1139.601139,799.0982811,-25.65110492,0.216083244,634.9211903,-208.3218405,-654.5386252,-955.5565485,-382.6057702,3925.65535
4/16/2021 4:00,-1191.718036,-24.25137261,1152.240474,869.4807553,685.9452365,-65.6263501,1.745937758,638.7142665,-208.5767898,-652.6983518,-956.4652155,-382.545824,3925.56527
4/16/2021 5:00,286.9024762,-955.8972552,739.7350653,491.5370744,563.3446378,-105.8603285,3.23702835,642.3246904,-208.8098266,-650.8596508,-957.373288,-382.4857942,3925.475171
4/16/2021 6:00,1116.305619,-1012.343193,246.4405957,56.45296089,433.0867024,-146.1801359,4.68362929,645.7485886,-209.0208115,-649.0225623,-958.2807659,-382.4256808,3925.385053
4/16/2021 7:00,-684.6088577,-247.6605831,-187.5877711,-385.0887209,296.9616477,-186.4128682,6.080014844,648.9820874,-209.2096056,-647.1871264,-959.1876494,-382.3654838,3925.294916
4/16/2021 8:00,-952.7803494,504.0385488,-485.9251016,-782.4051069,156.7596914,-226.3856212,7.420459281,652.0213135,-209.3760697,-645.3533831,-960.0939383,-382.3052032,3925.204761
4/16/2021 9:00,-715.3504157,760.7380432,-587.2801616,-1084.813333,14.27105074,-265.9254906,8.699236868,654.8623933,-209.5200652,-643.5213723,-960.9996328,-382.244839,3925.114586
4/16/2021 10:00,-236.845906,524.7570601,-466.7030276,-1250.589254,-128.7140567,-304.8595724,9.910621873,657.5014534,-209.6414557,-641.6911312,-961.9047329,-382.1843912,3925.024393
4/16/2021 11:00,193.851876,60.7442991,-212.7486546,-1275.718933,-270.4054135,-343.0149623,11.04888856,659.9346202,-209.7401096,-639.8626924,-962.8092385,-382.1238599,3924.93418
4/16/2021 12:00,296.724896,-307.6496492,61.32286768,-1172.741439,-408.9198211,-380.2187561,12.10831121,662.1580202,-209.8159036,-638.0360803,-963.7131498,-382.0632449,3924.843949
4/16/2021 13:00,262.1619453,-432.7415312,230.1072873,-956.3689775,-542.076271,-416.2980497,13.08316408,664.1677801,-209.8687193,-636.2113142,-964.6164667,-382.0025463,3924.753699
4/16/2021 14:00,85.71379057,-258.8361074,192.528579,-645.7024639,-667.897232,-451.0799389,13.96772143,665.9600262,-209.8984396,-634.3884122,-965.5191893,-381.9417641,3924.66343
4/16/2021 15:00,-230.9981913,111.0079125,13.49496489,-286.3596083,-784.4792877,-484.3915195,14.75625755,667.5308851,-209.9049483,-632.5673916,-966.4213175,-381.8808984,3924.573143
4/16/2021 16:00,-184.8131188,246.9226011,-110.40784,36.6140998,-889.9190214,-516.0598873,15.44304668,668.8764832,-209.888131,-630.7482678,-967.3228515,-381.819949,3924.482836
4/16/2021 17:00,267.92891,-71.48869595,-5.638050637,250.9168071,-982.3130167,-545.9121381,16.02236312,669.9929472,-209.8478744,-628.9310551,-968.2237911,-381.758916,3924.392511
4/16/2021 18:00,168.0402206,-174.2442398,99.50801897,398.0239429,-1059.757857,-573.7753678,16.48848111,670.8764035,-209.7840669,-627.115766,-969.1241366,-381.6977994,3924.302166
4/16/2021 19:00,-12.14337812,-20.69206487,29.57400388,538.8572771,-1120.350126,-599.4766722,16.83567493,671.5229786,-209.6965986,-625.3024115,-970.0238878,-381.6365992,3924.211803
4/16/2021 20:00,-78.52791739,121.8005538,-103.8512703,686.46447,-1162.186406,-622.8431471,17.05821885,671.9287991,-209.5853595,-623.4910026,-970.9230448,-381.5753153,3924.121421
4/16/2021 21:00,-45.19229288,122.4895872,-173.5014895,842.9653117,-1183.363282,-643.7018882,17.15038713,672.0899913,-209.4502427,-621.6815471,-971.8216077,-381.5139479,3924.031021
4/16/2021 22:00,61.27291791,5.263657214,-139.9087972,1009.577081,-1181.977461,-661.8798677,17.10645404,672.0026886,-209.2911568,-619.8740441,-972.7195764,-381.4524968,3923.940601
4/16/2021 23:00,144.9050828,-143.4585082,-0.16199778,1164.185666,-1156.094314,-677.2353928,16.92069337,671.6630603,-209.1080489,-618.0684902,-973.616951,-381.3909621,3923.850163
4/17/2021 0:00,46.63346854,-214.202214,206.7780792,1273.101113,-1103.652015,-689.7539692,16.58736352,671.0673351,-208.9009096,-616.2648817,-974.5137315,-381.3293438,3923.759705
4/17/2021 1:00,-213.2497772,-65.59192893,379.0271479,1301.18321,-1022.556907,-699.4529337,16.10022987,670.2122439,-208.6697392,-614.463215,-975.4099179,-381.2676418,3923.66923
4/17/2021 2:00,-195.4373858,293.0431285,440.0689159,1214.320382,-911.7023368,-706.3496226,15.45128902,669.0962893,-208.4145407,-612.6634865,-976.3055103,-381.2058563,3923.578735
4/17/2021 3:00,277.4700228,343.2054664,325.3908842,994.0221728,-774.2104009,-710.4629537,14.63367863,667.7184451,-208.1353483,-610.8656927,-977.2005087,-381.1439871,3923.488221
4/17/2021 4:00,-322.7754259,-234.7110202,17.05146826,668.853011,-615.3131259,-711.8190023,13.64768949,666.0777712,-207.8322774,-609.06983,-978.094913,-381.0820342,3923.397689
4/17/2021 5:00,326.7350345,-445.1149379,-339.9008858,278.8838851,-440.5232703,-710.4486465,12.49841353,664.1733482,-207.505463,-607.2758946,-978.9887234,-381.0199978,3923.307138
4/17/2021 6:00,410.7335964,-128.335758,-593.0702928,-135.8142157,-255.3535925,-706.3834022,11.19158077,662.0042568,-207.1550402,-605.4838831,-979.8819398,-380.9578776,3923.216568
4/17/2021 7:00,-352.9330861,466.2701606,-719.1697085,-535.4490357,-65.31685104,-699.6556876,9.733823599,659.5695774,-206.7811439,-603.6937918,-980.7745623,-380.8956739,3923.125979
4/17/2021 8:00,-424.9746292,611.2954347,-721.788293,-881.6348203,124.0741957,-690.2981749,8.132028068,656.8683908,-206.3839092,-601.9056172,-981.6665909,-380.8333865,3923.035372
4/17/2021 9:00,-160.6473187,314.3974111,-629.1370162,-1140.152065,307.3067894,-678.3435359,6.393072698,653.8997851,-205.963471,-600.1193557,-982.5580256,-380.7710155,3922.944746
4/17/2021 10:00,267.3229045,-167.7358809,-491.9150131,-1292.06887,478.9229128,-663.8244427,4.523766704,650.6629176,-205.5199644,-598.3350035,-983.4488665,-380.7085608,3922.854101
4/17/2021 11:00,629.9884484,-614.3216038,-349.8380447,-1337.715152,633.7798342,-646.7735672,2.530750106,647.1571152,-205.0535245,-596.5525573,-984.3391135,-380.6460225,3922.763437
4/17/2021 12:00,597.7264283,-824.7967292,-244.5504473,-1282.748772,768.0064465,-627.2235815,0.420604007,643.3817632,-204.564286,-594.7720133,-985.2287667,-380.5834006,3922.672755
4/17/2021 13:00,189.235577,-566.6717606,-222.9984004,-1137.346573,881.1543769,-605.2071575,-1.800095427,639.3362523,-204.0523842,-592.9933679,-986.1178262,-380.520695,3922.582054
4/17/2021 14:00,-493.5990407,185.115348,-263.2524444,-917.2115178,973.6068564,-580.7569672,-4.124772026,635.0199728,-203.517954,-591.2166176,-987.0062918,-380.4579057,3922.491334
4/17/2021 15:00,-1206.571374,948.6041528,-323.1005015,-640.7876861,1045.747116,-553.9056827,-6.546849622,630.4323154,-202.9611304,-589.4417588,-987.8941638,-380.3950328,3922.400595
4/17/2021 16:00,-641.7999826,976.150432,-369.0039376,-328.0973244,1097.958386,-524.6859758,-9.059752046,625.5726704,-202.3820484,-587.6687878,-988.781442,-380.3320762,3922.309838
4/17/2021 17:00,735.7361239,445.724785,-402.3942767,1.863107043,1130.623899,-493.1305186,-11.65690313,620.4404284,-201.780843,-585.8977011,-989.6681266,-380.269036,3922.219062
4/17/2021 18:00,1528.553994,-231.124935,-407.0644719,330.4552657,1144.126884,-459.2719831,-14.331727,615.0349802,-201.1576493,-584.128495,-990.5542175,-380.2059121,3922.128267
4/17/2021 19:00,1491.16029,-733.7825634,-359.9751678,639.2705755,1138.874715,-423.1671836,-17.07765744,609.3557262,-200.5126022,-582.3611661,-991.4397147,-380.1427045,3922.037454
4/17/2021 20:00,1262.035451,-1016.581615,-234.8450496,911.804402,1115.378146,-384.9763156,-19.88817646,603.402115,-199.8458367,-580.5957106,-992.3246184,-380.0794133,3921.946622
4/17/2021 21:00,824.1231435,-1143.993624,8.579469154,1135.564633,1074.197413,-344.9090555,-22.7568351,597.1736645,-199.1574879,-578.8321249,-993.2089284,-380.0160384,3921.855771
4/17/2021 22:00,244.595242,-1132.518819,384.8146001,1298.417017,1015.891928,-303.1742563,-25.67721418,590.669922,-198.4476908,-577.0704056,-994.0926449,-379.9525799,3921.764902
4/17/2021 23:00,-547.9904588,-935.4890762,823.7390335,1388.070551,941.0191933,-259.9788619,-28.64289839,583.8904389,-197.7165803,-575.3105489,-994.9757679,-379.8890377,3921.674014
4/18/2021 0:00,-1437.691598,-453.1215393,1228.402163,1391.967074,850.4038672,-215.5298163,-31.64747246,576.8347666,-196.9642915,-573.5525513,-995.8582973,-379.8254118,3921.583107
4/18/2021 1:00,-1956.634858,331.0904724,1500.1786,1296.425646,745.9933896,-170.0340635,-34.68479103,569.5027264,-196.1909594,-571.7964092,-996.7402332,-379.7617022,3921.492181
4/18/2021 2:00,-881.468463,1158.855182,1534.366768,1093.357713,630.2190013,-123.6985475,-37.74980001,561.8952308,-195.396719,-570.042119,-997.6215757,-379.697909,3921.401237
4/18/2021 3:00,1960.225236,1195.388656,1226.010009,800.1119231,505.5661051,-76.73021238,-40.83776088,554.0135081,-194.5817052,-568.2896771,-998.5023248,-379.634032,3921.310275
4/18/2021 4:00,-1936.182198,4.820462628,593.1116169,444.8595572,374.5201036,-29.33600203,-43.94394656,545.8587978,-193.7460532,-566.5390798,-999.3824804,-379.5700714,3921.219293
4/18/2021 5:00,12.42470485,-888.289852,-190.9256091,56.95850617,239.5663994,18.27713953,-47.0636322,537.4323416,-192.8898978,-564.7903237,-1000.262043,-379.5060271,3921.128293
4/18/2021 6:00,1446.227995,-1183.206779,-919.8614127,-334.2333388,103.190395,65.90226829,-50.19213509,528.7354236,-192.0133742,-563.043405,-1001.141011,-379.4418992,3921.037274
4/18/2021 7:00,1703.126352,-1068.905444,-1401.811534,-699.3580868,-32.12250698,113.3324403,-53.32492556,519.7694808,-191.1166173,-561.2983203,-1002.019387,-379.3776875,3920.946237
4/18/2021 8:00,1665.0483,-751.5427675,-1536.399761,-1009.057847,-163.8869038,160.3607115,-56.45758037,510.5360565,-190.1997622,-559.5550658,-1002.897169,-379.3133922,3920.855181
4/18/2021 9:00,1257.805688,-287.486622,-1373.912584,-1238.324399,-289.617393,206.7801379,-59.58573439,501.0367523,-189.2629438,-557.8136381,-1003.774358,-379.2490131,3920.764107
4/18/2021 10:00,450.8904684,307.9496269,-997.0596332,-1381.090992,-406.828572,252.3837755,-62.70527235,491.2734196,-188.3062971,-556.0740334,-1004.650954,-379.1845504,3920.673013
4/18/2021 11:00,-496.8225835,867.9499251,-482.3498745,-1441.811676,-513.035038,296.9646804,-65.81254125,481.248372,-187.3299572,-554.3362483,-1005.526956,-379.120004,3920.581901
4/18/2021 12:00,-1280.064758,1125.844286,95.25050923,-1425.898368,-606.3363071,340.3159085,-68.90400583,470.9640409,-186.334059,-552.600279,-1006.402365,-379.0553739,3920.490771
4/18/2021 13:00,-1147.090065,813.8063196,656.0944576,-1336.411529,-687.1833475,382.2305159,-71.9761338,460.4228608,-185.3187376,-550.8661221,-1007.277181,-378.99066,3920.399622
4/18/2021 14:00,-286.7334372,-19.23998235,1096.805451,-1175.779593,-756.6591567,422.5015585,-75.02539287,449.627266,-184.284128,-549.1337739,-1008.151404,-378.9258625,3920.308454
4/18/2021 15:00,490.7969928,-825.1727568,1289.302299,-946.4192149,-815.8585103,460.9220923,-78.04825075,438.5796908,-183.2303652,-547.4032308,-1009.025033,-378.8609813,3920.217268
4/18/2021 16:00,941.1296646,-1116.010765,1102.716759,-652.9659469,-865.8761836,497.2851734,-81.04117514,427.2825696,-182.1575841,-545.6744892,-1009.89807,-378.7960164,3920.126063
4/18/2021 17:00,800.3763548,-632.457431,491.8717203,-311.0951467,-907.806952,531.3838578,-84.00063375,415.7383368,-181.0659199,-543.9475456,-1010.770513,-378.7309677,3920.03484
4/18/2021 18:00,-276.09958,493.3269367,-278.9288335,52.64203837,-942.745591,563.0112014,-86.9230943,403.9494268,-179.9555074,-542.2223962,-1011.642364,-378.6658354,3919.943598
4/18/2021 19:00,-909.4154902,1145.46141,-868.5653693,409.5302377,-971.786876,591.9602604,-89.80502448,391.9182738,-178.8264818,-540.4990376,-1012.513621,-378.6006194,3919.852338
4/18/2021 20:00,-178.9010706,534.342149,-1019.518763,732.779746,-996.0255823,618.0240905,-92.64289201,379.6473124,-177.6789779,-538.7774661,-1013.384285,-378.5353196,3919.761059
