so2,so2,so2,so2,so2,so2,so2,so2,so2,so2,so2,so2,so2,so2
11.5966495,29.60142488,-50.03068084,-9.6589023,1.83225876,21.90012031,14.21240472,-15.9574991,-4.559384564,11.92142072,0.16887035,-4.203903037,0.153076437,69.31414418
11.98030494,31.73261648,-44.90219114,-5.095300766,6.110244768,21.66527073,14.09254546,-15.8778008,-4.514474047,11.88371439,0.172737079,-4.205675456,0.153892029,69.31411632
12.88468777,25.68629048,-35.19867494,-0.082999609,10.28690027,21.31266848,13.945941,-15.79004948,-4.468519034,11.8457978,0.176607061,-4.207445856,0.154707598,69.31408847
14.60268242,11.36833805,-21.63791437,5.059202974,14.2627213,20.83877558,13.77361956,-15.69441832,-4.421528833,11.80767183,0.180480288,-4.209214236,0.155523145,69.31406061
-12.5343969,-9.164539208,-5.766931775,10.01250879,17.93820391,20.24005409,13.57660939,-15.59108049,-4.373512758,11.76933739,0.184356753,-4.210980594,0.156338668,69.31403275
-16.73645806,-28.84141142,10.26424432,14.45811963,21.21384413,19.51296605,13.35593871,-15.48020919,-4.324480117,11.73079537,0.188236447,-4.212744928,0.157154169,69.31400489
-4.196729307,-33.35235722,24.46991427,18.07723731,23.99013801,18.6539735,13.11263576,-15.36197759,-4.274440222,11.69204669,0.192119364,-4.214507236,0.157969646,69.31397702
-14.74906006,-16.27155617,35.3891005,20.55106362,26.1675816,17.65953849,12.84772878,-15.23655886,-4.223402383,11.65309224,0.196005497,-4.216267516,0.1587851,69.31394916
-14.8823902,8.749414002,41.70331413,21.56080038,27.64667093,16.52612305,12.56224599,-15.10412619,-4.17137591,11.61393292,0.199894837,-4.218025766,0.159600531,69.3139213
3.819045981,29.31820445,42.08083768,20.79345886,28.34057776,15.2509981,12.25721564,-14.96485275,-4.118370115,11.57456963,0.203787377,-4.219781985,0.160415938,69.31389343
23.10772859,32.51487339,35.4315294,18.08309278,28.22987942,13.83628941,11.93366596,-14.81891173,-4.064394309,11.53500328,0.20768311,-4.221536171,0.161231321,69.31386556
-8.753766885,9.857339352,22.45949071,13.76478335,27.37394944,12.29210012,11.59262518,-14.66647631,-4.009457801,11.49523476,0.211582029,-4.223288321,0.162046681,69.31383769
-22.39522475,-18.30911758,6.341694585,8.297416284,25.84610165,10.63291531,11.23512154,-14.50771965,-3.953569902,11.45526498,0.215484125,-4.225038435,0.162862017,69.31380982
-9.609869312,-30.58430722,-9.206356111,2.139877312,23.71895924,8.873910703,10.86218327,-14.34281495,-3.896739923,11.41509483,0.219389393,-4.226786509,0.163677329,69.31378194
2.425726828,-28.37023959,-20.96361004,-4.248947852,21.06514541,7.030261998,10.47483861,-14.17193538,-3.838977175,11.37472522,0.223297823,-4.228532543,0.164492617,69.31375407
8.542598637,-19.8991795,-27.97636862,-10.41017349,17.95728337,5.117144903,10.07411579,-13.99525411,-3.780290969,11.33415705,0.227209409,-4.230276534,0.165307881,69.31372619
8.328853609,-10.81901681,-30.9521311,-15.88516354,14.4679963,3.149735128,9.661043045,-13.81294434,-3.720690614,11.29339122,0.231124144,-4.232018481,0.166123121,69.31369831
4.447282375,-2.337539487,-30.91344516,-20.22501851,10.66990742,1.143208379,9.236648609,-13.62517924,-3.660185421,11.25242863,0.235042019,-4.233758382,0.166938337,69.31367044
1.649556326,4.855789685,-28.82020696,-23.05069642,6.635639913,-0.887259636,8.801960719,-13.43213198,-3.598784702,11.21127018,0.238963028,-4.235496234,0.167753528,69.31364255
0.904974539,9.801730096,-25.43823578,-24.17508199,2.43781699,-2.926493207,8.358007607,-13.23397575,-3.536497766,11.16991677,0.242887162,-4.237232037,0.168568695,69.31361467
5.930374034,12.15058109,-21.31420638,-23.65146513,-1.846755402,-4.959316629,7.905817509,-13.03088373,-3.473333925,11.1283693,0.246814415,-4.238965787,0.169383837,69.31358679
10.51074,13.87705658,-16.8694757,-21.68935423,-6.122933379,-6.970554193,7.44641866,-12.82302908,-3.409302489,11.08662868,0.25074478,-4.240697484,0.170198955,69.3135589
5.883944735,17.32573132,-12.48176108,-18.53352192,-10.28669637,-8.94503019,6.980839292,-12.61058501,-3.344412769,11.0446958,0.254678248,-4.242427126,0.171014048,69.31353101
3.245717732,18.37274738,-8.407058199,-14.43017523,-14.24373558,-10.86756891,6.510107642,-12.39372467,-3.278674074,11.00257157,0.258614812,-4.244154709,0.171829116,69.31350313
4.767964416,14.16175422,-4.782278921,-9.60899263,-17.91903791,-12.72299466,6.035251944,-12.17262126,-3.212095717,10.96025689,0.262554465,-4.245880234,0.172644159,69.31347524
-0.890207884,9.42414001,-1.539275721,-4.294446869,-21.24279597,-14.49613171,5.557300432,-11.94744795,-3.144687008,10.91775265,0.2664972,-4.247603698,0.173459177,69.31344734
-0.952070135,3.949628718,1.314141416,1.293237837,-24.14945092,-16.17180436,5.077281341,-11.71837792,-3.076457256,10.87505976,0.270443008,-4.249325098,0.17427417,69.31341945
-0.936132868,-1.86964626,3.772992648,6.940027519,-26.57963416,-17.73483691,4.596222904,-11.48558435,-3.007415773,10.83217912,0.274391883,-4.251044434,0.175089137,69.31339155
-4.497428947,-6.877709716,5.864990419,12.43324575,-28.4753464,-19.17005365,4.115153358,-11.24924042,-2.93757187,10.78911163,0.278343817,-4.252761703,0.17590408,69.31336366
-3.460845817,-9.117827713,7.607019338,17.56013978,-29.77858835,-20.46227887,3.635100936,-11.0095193,-2.866934857,10.74585819,0.282298803,-4.254476904,0.176718997,69.31333576
-0.966326035,-9.046956287,8.92484995,22.10781603,-30.4313607,-21.59633686,3.157093872,-10.76659418,-2.795514044,10.7024197,0.286256833,-4.256190034,0.177533888,69.31330786
1.99982184,-7.307455384,9.676209556,25.86319406,-30.37604128,-22.55667481,2.682160402,-10.52063824,-2.723318743,10.65879707,0.2902179,-4.257901092,0.178348754,69.31327996
3.317596888,-3.792125716,9.863487351,28.61266467,-29.5542001,-23.32854769,2.211328759,-10.27182465,-2.650358264,10.61499119,0.294181996,-4.259610076,0.179163593,69.31325206
-2.992522226,0.907665445,9.517869047,30.1419091,-27.89728705,-23.90733063,1.745627179,-10.02032659,-2.576641917,10.57100296,0.298149114,-4.261316984,0.179978408,69.31322415
-0.936398848,3.337947054,8.651843827,30.23458982,-25.3298448,-24.29564484,1.286083895,-9.766317253,-2.502179014,10.52683329,0.302119247,-4.263021814,0.180793196,69.31319625
2.289901206,3.177834223,7.302877652,28.69191385,-21.80058858,-24.49734402,0.833727143,-9.509969803,-2.426978864,10.48248308,0.306092386,-4.264724565,0.181607958,69.31316834
0.118798134,1.013739506,5.387830329,25.43854271,-17.3668654,-24.51617615,0.389479445,-9.251457424,-2.351050779,10.43795322,0.310068526,-4.266425234,0.182422694,69.31314043
-1.54742714,-0.415423688,2.395735163,20.57716491,-12.16858435,-24.35540242,-0.046223489,-8.990953295,-2.274404069,10.39324462,0.314047657,-4.26812382,0.183237404,69.31311252
0.130614058,0.384731462,-1.622622626,14.24534891,-6.404867548,-24.0179723,-0.47325765,-8.728630596,-2.197048045,10.34835818,0.318029773,-4.269820321,0.184052087,69.31308461
0.980275436,0.847497417,-5.120277026,6.604088761,-0.311314158,-23.50697094,-0.891363342,-8.464662505,-2.118992018,10.3032948,0.322014867,-4.271514734,0.184866744,69.3130567
-0.76500179,-1.067123269,-6.113713969,-2.178381144,5.869890641,-22.82553343,-1.300230953,-8.199222202,-2.040245297,10.25805539,0.32600293,-4.273207059,0.185681375,69.31302878
0.379430028,0.020703035,-3.609543301,-11.78474,11.89656167,-21.97679484,-1.699550875,-7.932482865,-1.960817194,10.21264083,0.329993956,-4.274897293,0.186495979,69.31300086
0.192821812,1.361247171,1.504070276,-21.27115263,17.52651376,-20.96389024,-2.089013496,-7.664617674,-1.880717019,10.16705204,0.333987937,-4.276585434,0.187310556,69.31297295
-0.589355768,0.12657241,6.494545092,-29.38737907,22.51756172,-19.78995472,-2.468309206,-7.395799808,-1.799954083,10.12128991,0.337984866,-4.278271481,0.188125106,69.31294503
0.261434744,-2.555232883,7.450223651,-34.84319542,26.62752039,-18.45812334,-2.837128395,-7.126202446,-1.718537696,10.07535535,0.341984735,-4.279955432,0.18893963,69.31291711
0.717493802,-3.691404783,2.704240128,-36.73060705,29.64320366,-16.97153118,-3.195161453,-6.855998767,-1.63647717,10.02924925,0.345987536,-4.281637284,0.189754126,69.31288918
0.80283657,-1.241455341,-5.27678916,-35.695351,31.49223618,-15.33331331,-3.542098769,-6.585361949,-1.553781815,9.982972522,0.349993263,-4.283317037,0.190568596,69.31286126
0.740150213,4.62347616,-10.11305287,-32.96166099,32.23049951,-13.54660482,-3.877630733,-6.314465174,-1.470460941,9.936526059,0.354001908,-4.284994687,0.191383038,69.31283333
-2.564696492,7.8898013,-6.776976413,-29.77708093,31.9405481,-11.6163992,-4.201447735,-6.043481618,-1.386523859,9.889910764,0.358013463,-4.286670234,0.192197453,69.31280541
-6.009466985,-0.05912983,4.704548047,-25.92799426,30.71282991,-9.555583475,-4.513241134,-5.772583493,-1.301979879,9.843127539,0.362027921,-4.288343675,0.19301184,69.31277748
2.330588044,-11.02560397,14.0182099,-20.81124191,28.64172184,-7.38097359,-4.81270732,-5.501937975,-1.216838314,9.796177284,0.366045275,-4.290015009,0.1938262,69.31274955
9.46535715,-4.035824396,11.711074,-13.98526297,25.82386035,-5.111645057,-5.099548282,-5.231706647,-1.131108472,9.7490609,0.370065517,-4.291684234,0.194640533,69.31272161
-11.30160575,14.23968281,1.26826518,-5.685899064,22.35961378,-2.770405291,-5.373467164,-4.962049932,-1.044799664,9.701779289,0.37408864,-4.293351347,0.195454838,69.31269368
-10.90711298,10.70145586,-10.90015261,3.56537099,18.3502257,-0.380936899,-5.634167109,-4.693128256,-0.957921202,9.654333351,0.378114636,-4.295016348,0.196269115,69.31266575
12.36574389,-7.299865067,-20.03692835,13.21605862,13.89693966,2.033077511,-5.881351262,-4.425102043,-0.870482396,9.606723986,0.382143497,-4.296679233,0.197083364,69.31263781
17.5363857,-17.89519657,-21.94803421,22.85594281,9.10099921,4.447955332,-6.114722767,-4.158131718,-0.782492556,9.558952097,0.386175218,-4.298340002,0.197897585,69.31260987
3.672428955,-20.10853379,-13.72166371,32.31190672,4.063647902,6.840013956,-6.333984767,-3.892377705,-0.693960993,9.511018583,0.390209789,-4.299998653,0.198711778,69.31258193
-21.21482908,-11.49248727,3.084520428,40.22523741,-1.11387071,9.185570775,-6.538840408,-3.62800043,-0.604897018,9.462924347,0.394247204,-4.301655183,0.199525943,69.31255399
-14.12649318,10.98623908,20.30131685,44.90525595,-6.330313074,11.46094318,-6.728992832,-3.365160317,-0.515309941,9.414670288,0.398287454,-4.30330959,0.200340079,69.31252605
24.01490098,23.25696907,28.28492735,44.65450305,-11.47765523,13.64244857,-6.904145185,-3.104017791,-0.425209074,9.366257307,0.402330534,-4.304961874,0.201154187,69.3124981
-13.27242132,4.951334712,20.45191122,38.33476916,-16.42054962,15.70640433,-7.06400061,-2.844733276,-0.334603726,9.317686306,0.406376435,-4.306612032,0.201968267,69.31247016
-25.69059318,-20.07639714,2.46025785,27.14654991,-21.01606043,17.62912785,-7.208264389,-2.587465059,-0.243503208,9.268958186,0.410425149,-4.308260062,0.202782318,69.31244221
1.694676445,-24.93531468,-16.97168584,12.87671233,-25.12104988,19.38693653,-7.336651847,-2.332361385,-0.151916831,9.220073846,0.41447667,-4.309905962,0.203596341,69.31241426
18.83976455,-15.12932789,-30.22283706,-2.687876553,-28.5923802,20.95614776,-7.448886384,-2.079562423,-0.059853906,9.17103419,0.41853099,-4.311549731,0.204410334,69.31238631
24.39737149,-0.382333711,-34.78844944,-17.76034971,-31.28691359,22.31307894,-7.544693761,-1.829205978,0.032676258,9.121840116,0.422588102,-4.313191366,0.205224299,69.31235836
25.5946574,13.24264089,-32.21525302,-30.66769348,-33.06151228,23.43404745,-7.623805475,-1.581424125,0.125664348,9.072492526,0.426647997,-4.314830867,0.206038235,69.31233041
20.03386074,21.64055379,-24.8309324,-40.31900276,-33.7742654,24.29659758,-7.685965632,-1.336336326,0.219101055,9.022992322,0.43071067,-4.31646823,0.206852142,69.31230245
13.43005807,24.43247054,-14.38445767,-46.36103278,-33.29293801,24.88794959,-7.73093423,-1.09404615,0.312977068,8.973340403,0.434776111,-4.318103454,0.20766602,69.3122745
2.64748172,23.59463661,-1.984334178,-49.03533917,-31.50559546,25.21562399,-7.758487318,-0.854641118,0.407283076,8.923537671,0.438844314,-4.319736538,0.208479868,69.31224654
-11.06990194,19.95976554,11.4817569,-48.64316411,-28.36241121,25.29190966,-7.768421513,-0.618188183,0.502009769,8.873585027,0.442915272,-4.321367479,0.209293687,69.31221858
-21.37002506,12.56310621,24.6754976,-45.25633869,-24.0429698,25.1291558,-7.760620273,-0.384727794,0.597147836,8.823483372,0.446988976,-4.322996275,0.210107477,69.31219062
-20.54931445,0.985470651,35.34150145,-38.88914574,-18.78440405,24.74000593,-7.735274784,-0.154286962,0.692687967,8.773233606,0.45106542,-4.324622925,0.210921237,69.31216266
-9.192171404,-12.81834504,40.41837238,-29.55581592,-12.82389892,24.13737562,-7.692850345,0.073109326,0.78862085,8.722836631,0.455144597,-4.326247427,0.211734968,69.31213469
3.182799751,-21.86852387,36.12016118,-17.36684462,-6.398639369,23.33423339,-7.633865188,0.297436085,0.884937176,8.672293347,0.459226497,-4.327869779,0.212548668,69.31210673
16.55814129,-18.76735764,19.23857202,-2.949418419,0.254189663,22.34354778,-7.558837548,0.518668329,0.981627633,8.621604656,0.463311115,-4.329489979,0.213362339,69.31207876
17.56050201,0.092254237,-8.391858771,12.34294504,6.897403218,21.1782873,-7.468285658,0.736781072,1.07868291,8.570771458,0.467398443,-4.331108025,0.21417598,69.31205079
-16.90642668,20.23928777,-32.85973537,26.61095057,13.29381634,19.85142047,-7.362727754,0.951749329,1.176093699,8.519794654,0.471488473,-4.332723916,0.214989591,69.31202282
-11.17511885,11.01182371,-40.81832808,38.01702988,19.20624409,18.37591581,-7.242682068,1.163548114,1.273850686,8.468675145,0.475581198,-4.334337649,0.215803172,69.31199485
15.83658718,-9.677271325,-32.93076512,45.58405093,24.39750149,16.76474185,-7.108666835,1.372152441,1.371944563,8.417413832,0.47967661,-4.335949223,0.216616722,69.31196688
7.405247819,-18.78112044,-14.38137751,49.29767953,28.63040361,15.03086711,-6.961200288,1.577537326,1.470366018,8.366011617,0.483774703,-4.337558636,0.217430243,69.3119389
-13.59124069,-14.53801843,8.349951907,49.33233357,31.67839704,13.18726012,-6.800800662,1.779677781,1.569105741,8.314469399,0.487875468,-4.339165886,0.218243732,69.31191093
-14.50868133,0.136367594,28.46441184,45.76941925,33.40794007,11.24688938,-6.62798619,1.978548823,1.668154421,8.262788079,0.491978898,-4.340770971,0.219057192,69.31188295
10.39532455,14.90013863,39.15122125,38.47776916,33.89852278,9.222265268,-6.443275107,2.174125464,1.767502748,8.21096856,0.496084986,-4.342373889,0.21987062,69.31185497
14.12051013,17.20264272,34.89094203,27.53580593,33.28073333,7.125285558,-6.247185646,2.366382719,1.86714141,8.159011741,0.500193724,-4.343974639,0.220684018,69.31182699
-8.701561908,0.487463672,16.82776862,14.06225426,31.68073757,4.972270319,-6.040236041,2.555295603,1.967061098,8.106918524,0.504305105,-4.345573218,0.221497385,69.31179901
-13.30007209,-16.55553365,-6.609717824,-0.564085609,29.22348128,2.78075973,-5.822944526,2.74083913,2.0672525,8.054689809,0.508419122,-4.347169625,0.222310722,69.31177102
2.498064582,-15.59593719,-25.9557489,-14.96441343,26.03391021,0.568293966,-5.595829336,2.922988315,2.167706307,8.002326498,0.512535767,-4.348763858,0.223124027,69.31174304
11.02644356,-4.174117614,-35.19428396,-27.75992895,22.23697013,-1.647586793,-5.359408704,3.101718171,2.268413206,7.94982949,0.516655032,-4.350355915,0.223937301,69.31171505
11.70429816,8.266297563,-35.35248835,-37.57100693,17.95760679,-3.849342372,-5.114200864,3.277003714,2.369363888,7.897199688,0.52077691,-4.351945794,0.224750544,69.31168706
9.963596753,15.23773671,-29.4929331,-43.29140739,13.32076595,-6.019432594,-4.86072405,3.448819957,2.470549043,7.844437993,0.524901394,-4.353533494,0.225563755,69.31165907
6.64514122,15.28076288,-19.93180308,-44.97824468,8.451393383,-8.140317279,-4.599496496,3.617141914,2.571959359,7.791545304,0.529028476,-4.355119012,0.226376936,69.31163108
3.419348105,10.76668156,-8.379202873,-43.18479018,3.464154444,-10.19445625,-4.331036436,3.781944601,2.673585525,7.738522523,0.53315815,-4.356702347,0.227190084,69.31160309
-0.629050861,4.219876105,4.024807928,-38.48657548,-1.56146327,-12.16430934,-4.055862104,3.943203032,2.775418232,7.685370551,0.537290406,-4.358283496,0.228003201,69.31157509
-6.110244638,-2.759942735,15.819763,-31.47342562,-6.53167877,-14.03233635,-3.774491734,4.10089222,2.877448168,7.632090289,0.541425239,-4.359862458,0.228816287,69.3115471
-7.05326751,-9.520862432,25.15183959,-22.74430345,-11.3435732,-15.78099713,-3.48744356,4.254987181,2.979666023,7.578682637,0.54556264,-4.361439232,0.22962934,69.3115191
-0.178565726,-15.24500696,29.84266339,-12.89897038,-15.8934292,-17.39275148,-3.195235815,4.405462929,3.082062487,7.525148497,0.549702602,-4.363013814,0.230442362,69.3114911
5.413084061,-14.13870172,27.43551581,-2.514311661,-20.07752939,-18.85005923,-2.898386734,4.552294477,3.184628248,7.47148877,0.553845118,-4.364586204,0.231255352,69.3114631
-3.700991987,-2.604583665,16.73930073,7.88537371,-23.79215642,-20.1353802,-2.597414551,4.695456841,3.287353996,7.417704356,0.55799018,-4.3661564,0.23206831,69.3114351
-3.886478559,10.32767328,1.785766538,17.64299005,-26.93359291,-21.23117423,-2.292837499,4.834925035,3.390230421,7.363796157,0.562137781,-4.367724399,0.232881235,69.3114071
3.453177411,16.6104857,-12.14874844,26.06252347,-29.3981215,-22.11990112,-1.985173813,4.970674073,3.493248211,7.309765073,0.566287913,-4.3692902,0.233694128,69.31137909
-1.247030444,12.23579878,-21.43587504,32.44796008,-31.08202482,-22.78402071,-1.674941726,5.10267897,3.596398057,7.255612005,0.57044057,-4.370853801,0.234506989,69.31135108
-2.727867065,1.952588125,-25.46851595,36.103286,-31.8815855,-23.20601172,-1.362640558,5.230914739,3.699670647,7.201337854,0.574595742,-4.3724152,0.235319817,69.31132308
1.358131936,-7.836018369,-24.42435005,36.42485284,-31.68751031,-23.37395011,-1.048719228,5.355356395,3.803056671,7.146943521,0.578753424,-4.373974395,0.236132613,69.31129507
1.977027013,-14.80548888,-18.96093924,33.33722663,-30.41665018,-23.29803025,-0.733695429,5.475978954,3.906546818,7.092429907,0.582913608,-4.375531385,0.236945376,69.31126706
1.675726048,-20.13297037,-10.5186274,27.49234832,-28.17407079,-22.99402155,-0.418058641,5.592757428,4.010131778,7.037797913,0.587076286,-4.377086167,0.237758106,69.31123904
-3.78507656,-18.93250688,-1.334952551,19.70091115,-25.11328546,-22.47770678,-0.102284974,5.705666832,4.11380224,6.98304844,0.59124145,-4.37863874,0.238570804,69.31121103
-0.395651328,-10.29714946,7.342519215,10.77360842,-21.38780753,-21.76486872,0.213149464,5.814682181,4.217548893,6.928182389,0.595409094,-4.380189101,0.239383468,69.31118301
4.596399902,3.537597028,14.57600695,1.521133391,-17.15115034,-20.87129013,0.527768563,5.919778489,4.321362426,6.87320066,0.59957921,-4.38173725,0.2401961,69.311155
-4.880063297,18.43976629,19.4375398,-7.255630748,-12.55682721,-19.81275379,0.841096213,6.020930771,4.42523353,6.818104155,0.60375179,-4.383283184,0.241008698,69.31112698
-1.545776047,26.01698675,21.0597925,-14.81644641,-7.758351475,-18.60504248,1.152656305,6.11811404,4.529152894,6.762893774,0.607926828,-4.384826901,0.241821263,69.31109896
9.340823659,25.82698437,19.07290278,-20.63037007,-2.909800095,-17.26393895,1.461972729,6.211303312,4.633111206,6.707570419,0.612104315,-4.3863684,0.242633795,69.31107094
7.64816304,18.87253311,14.59420648,-24.64384991,1.833030379,-15.805226,1.768569376,6.3004736,4.737099156,6.65213499,0.616284244,-4.387907678,0.243446293,69.31104291
-8.997933824,5.380742231,8.573733786,-26.92194066,6.318523453,-14.24468638,2.071970137,6.385599919,4.841107434,6.596588388,0.620466608,-4.389444734,0.244258758,69.31101489
-11.9799553,-12.3706322,1.819180482,-27.54911596,10.41448154,-12.59810288,2.371698902,6.466657283,4.945126729,6.540931514,0.624651399,-4.390979565,0.245071189,69.31098686
-4.91548255,-27.98874131,-4.860147369,-26.66442828,14.04167564,-10.88125825,2.667279561,6.543620706,5.04914773,6.485165269,0.628838611,-4.392512171,0.245883586,69.31095883
-3.356634814,-34.60619814,-10.6455591,-24.49075939,17.19532141,-9.109935292,2.958236005,6.616465204,5.153161127,6.429290555,0.633028234,-4.394042549,0.246695949,69.31093081
-7.484913604,-28.40969769,-14.84616947,-21.30621567,19.88712878,-7.299916758,3.244092125,6.68516579,5.257157609,6.373308271,0.637220263,-4.395570697,0.247508279,69.31090277
-17.01879761,-12.04281456,-17.34596409,-17.48017585,22.12880767,-5.466985427,3.524371811,6.749697479,5.361127865,6.317219319,0.641414689,-4.397096614,0.248320574,69.31087474
-21.65578092,9.636427798,-18.24532187,-13.33216115,23.93206803,-3.626924071,3.798598954,6.810035285,5.465062585,6.2610246,0.645611506,-4.398620297,0.249132835,69.31084671
-17.11637733,30.14302568,-17.76403438,-9.062280124,25.30861978,-1.795515462,4.066297444,6.866154222,5.568952459,6.204725014,0.649810705,-4.400141745,0.249945062,69.31081867
-5.628571898,43.06944662,-16.20290839,-4.789626147,26.27017286,0.011457626,4.326991171,6.918029305,5.672788174,6.148321463,0.65401228,-4.401660956,0.250757255,69.31079064
30.8083482,43.09162094,-13.74074631,-0.617457583,26.82843718,1.778212422,4.580204027,6.965635548,5.776560422,6.091814848,0.658216222,-4.403177928,0.251569413,69.3107626
14.43925773,26.81933006,-10.16471761,3.35132118,26.99512146,3.488967384,4.825459901,7.008947966,5.880259891,6.035206069,0.662422525,-4.404692659,0.252381537,69.31073456
4.141327257,0.589701715,-5.761633828,7.013805755,26.78167157,5.128203801,5.062282685,7.047941572,5.98387727,5.978496027,0.666631181,-4.406205148,0.253193626,69.31070652
-19.5416786,-27.00736005,-0.977676898,10.26709176,26.19805694,6.681879386,5.290196269,7.082591382,6.08740325,5.921685623,0.670842182,-4.407715392,0.254005681,69.31067847
-31.48951208,-47.16843434,3.740971261,13.00827479,25.25082233,8.139376547,5.508724543,7.11287241,6.190828519,5.864775759,0.675055522,-4.40922339,0.2548177,69.31065043
-38.92394379,-51.2190061,7.999052941,15.13445048,23.94008709,9.496503084,5.717391398,7.138759669,6.294143766,5.807767334,0.679271192,-4.410729139,0.255629685,69.31062238
-37.23621767,-33.93405447,11.61027797,16.53299956,22.27228178,10.75247048,5.915720724,7.160228175,6.397339682,5.750661251,0.683489186,-4.412232638,0.256441634,69.31059434
-14.51430716,-3.183836071,14.45876371,17.04754068,20.29733168,11.908357,6.103236412,7.177252941,6.500406955,5.693458409,0.687709495,-4.413733886,0.257253549,69.31056629
15.17230305,29.55763304,16.38750777,16.54109369,18.09178758,12.96560465,6.279462353,7.189808983,6.603336275,5.636159711,0.691932113,-4.41523288,0.258065428,69.31053824
41.88300278,52.5274623,17.06684107,15.07777849,15.70376693,13.92565542,6.443922437,7.197871314,6.706118331,5.578766056,0.696157032,-4.416729618,0.258877272,69.31051019
38.31795898,56.95857994,16.10151856,12.81942883,13.17265335,14.78995132,6.596140554,7.201414949,6.808743813,5.521278346,0.700384244,-4.418224098,0.259689081,69.31048213
3.390971655,45.82577668,13.30129424,9.957383911,10.53783043,15.55993434,6.735640595,7.200414902,6.91120341,5.463697481,0.704613742,-4.41971632,0.260500854,69.31045408
-36.19303058,25.15575826,9.058276198,6.687585171,7.838681805,16.23704649,6.861946451,7.194846187,7.013487811,5.406024363,0.708845519,-4.42120628,0.261312591,69.31042602
-41.02947324,1.514696466,3.905460603,3.20597407,5.114591071,16.82272975,6.974582012,7.184684044,7.115587481,5.348259892,0.713079568,-4.422693977,0.262124293,69.31039796
-26.50303033,-20.02198841,-1.624156369,-0.291507937,2.404941844,17.31842614,7.073071168,7.169904611,7.217491986,5.290404969,0.71731588,-4.424179409,0.262935959,69.3103699
-14.17895365,-37.73829833,-6.997578545,-3.608919393,-0.250882266,17.72557766,7.156937811,7.150484249,7.319190667,5.232460496,0.721554449,-4.425662574,0.263747589,69.31034184
2.428058038,-51.23878823,-11.68180975,-6.550318844,-2.813497647,18.04562629,7.225701598,7.126403895,7.420672524,5.174427373,0.725795266,-4.427143471,0.264559183,69.31031378
19.10076805,-59.47547517,-15.14385382,-8.919764834,-5.243520689,18.28001404,7.278861354,7.097666689,7.521925188,5.116306501,0.730038325,-4.428622098,0.265370741,69.31028572
31.36093913,-62.07937561,-16.85071457,-10.52131591,-7.501567781,18.43018292,7.315894356,7.064297657,7.622935948,5.058098781,0.734283618,-4.430098452,0.266182263,69.31025765
34.26569592,-57.51093941,-16.43299759,-11.21750146,-9.552111227,18.49757491,7.336265831,7.026333879,7.723692094,4.999805114,0.738531138,-4.431572532,0.266993749,69.31022958
23.50444689,-44.42918617,-14.17652757,-11.10150432,-11.37746485,18.48350381,7.339561279,6.983820369,7.824180914,4.941426401,0.742780877,-4.433044336,0.267805198,69.31020152
1.609277165,-23.82988361,-10.53397956,-10.31034892,-12.97517909,18.38872842,7.325908356,6.936815325,7.924389347,4.882963542,0.747032828,-4.434513862,0.268616611,69.31017345
-18.57836451,0.621836904,-5.958840688,-8.970992562,-14.35205935,18.21371078,7.295694538,6.88541569,8.024302534,4.824417439,0.751286983,-4.435981108,0.269427987,69.31014537
-27.7942881,24.51810273,-0.904598126,-7.209215843,-15.51608777,17.95887077,7.249340346,6.829729392,8.123903724,4.765788993,0.755543335,-4.437446073,0.270239326,69.3101173
10.4221728,43.48456486,4.175260972,-5.152929604,-16.47311624,17.6246283,7.187266304,6.769864746,8.223175777,4.707079104,0.759801876,-4.438908755,0.271050629,69.31008923
18.67899866,56.31956022,8.827249451,-2.930577247,-17.22846406,17.21140326,7.109892936,6.705930068,8.322101553,4.648288674,0.7640626,-4.440369151,0.271861894,69.31006115
23.1073472,62.28869364,12.59743498,-0.670602177,-17.78745057,16.71961554,7.017640763,6.638033672,8.420663913,4.589418603,0.768325498,-4.44182726,0.272673123,69.31003307
-4.345831678,61.35918836,15.08447467,1.498552204,-18.15539508,16.14968504,6.910930309,6.566283873,8.518845719,4.530469792,0.772590564,-4.44328308,0.273484315,69.310005
-20.4241098,54.4007538,16.17506115,3.44844249,-18.33761775,15.50203249,6.790182097,6.490788986,8.61662983,4.471443142,0.776857789,-4.444736609,0.274295469,69.30997691
-9.012432117,42.36610138,16.08833616,5.056547309,-18.33949266,14.77713255,6.65581665,6.411657327,8.713999108,4.412339555,0.781127166,-4.446187846,0.275106587,69.30994883
-1.030036348,29.31123501,15.06795044,6.246836563,-18.16692629,13.97599227,6.508254491,6.328997211,8.810936413,4.35315993,0.785398689,-4.447636788,0.275917667,69.30992075
5.596392488,18.71960591,13.26131968,7.039577811,-17.8275011,13.10123206,6.347916142,6.242917139,8.90742442,4.29390517,0.789672349,-4.449083434,0.276728709,69.30989266
8.844823454,10.54001121,10.79672243,7.477318568,-17.33343507,12.15696505,6.175222127,6.153526361,9.003445054,4.234576174,0.793948138,-4.450527781,0.277539714,69.30986458
14.08456564,3.053980525,7.80953451,7.609269996,-16.70588195,11.1484067,5.990592969,6.060934312,9.098980058,4.175173844,0.798226051,-4.451969829,0.278350681,69.30983649
11.61723063,-1.876035955,4.461976196,7.47077708,-15.95297005,10.08154571,5.79444919,5.965250427,9.19401117,4.11569908,0.802506079,-4.453409574,0.279161611,69.3098084
