pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5
2.000247817,-11.20995291,-26.1905859,-0.671724091,22.01246863,-2.858638841,-7.655688029,26.52600842,14.6742839,-40.06335924,-149.5794496,43.99647569,237.9399141
-2.130260703,-4.534509947,-33.34373002,1.720017802,23.42729352,-4.195855487,-5.783260693,25.54168037,15.01836715,-40.3394219,-149.6628668,44.03487648,237.9376702
-5.097666009,4.305361293,-40.26238978,3.997318826,24.41663394,-5.453661256,-3.902427199,24.5576467,15.36113764,-40.61441467,-149.7462414,44.07327553,237.9354264
0.156432548,9.931995443,-46.90025354,6.088962822,24.94681414,-6.619450583,-2.018246943,23.57421466,15.70257951,-40.88833017,-149.8295732,44.11167285,237.9331825
6.306916615,7.010014494,-52.80977801,7.923733633,24.98987905,-7.686365507,-0.135752444,22.5916915,16.04267686,-41.161161,-149.9128623,44.15006842,237.9309387
-6.947839357,-5.370386006,-55.90247373,9.430273189,24.52209408,-8.651775286,1.740159974,21.61038445,16.38141385,-41.43289978,-149.9961085,44.18846225,237.9286949
2.532341417,-8.931878515,-53.73602457,10.55352683,23.53169445,-9.5142918,3.604802305,20.63060077,16.71877458,-41.70353912,-150.0793117,44.22685433,237.926451
8.263409965,-3.904279346,-44.63588813,11.30316456,22.05142014,-10.27293095,5.453804549,19.6526477,17.0547432,-41.97307163,-150.162472,44.26524465,237.9242072
-1.756832118,5.175792839,-29.42985921,11.69384618,20.13631028,-10.92689791,7.282985982,18.67683248,17.38930382,-42.24148992,-150.2455891,44.30363321,237.9219635
-9.501210838,8.828838218,-9.562223855,11.73165917,17.84997632,-11.47558241,9.08835043,17.70346235,17.72244058,-42.5087866,-150.3286631,44.34202001,237.9197197
3.074394998,0.201167688,12.89997398,11.42033943,15.25838131,-11.91859512,10.86612266,16.73284456,18.05413761,-42.77495429,-150.4116938,44.38040505,237.9174759
10.52582423,-9.041144372,33.27820922,10.76491913,12.42619203,-12.25589636,12.61287709,15.76528636,18.38437903,-43.0399856,-150.4946813,44.41878832,237.9152322
2.623640332,-7.890950687,46.78815922,9.772236173,9.416269492,-12.48791886,14.32566056,14.80109499,18.71314897,-43.30387313,-150.5776253,44.45716981,237.9129885
-11.10234266,0.625671511,52.66947534,8.449502762,6.29110045,-12.61531977,16.00174431,13.84057769,19.04043156,-43.5666095,-150.660526,44.49554953,237.9107447
-6.440789597,9.184803682,51.74590102,6.81615916,3.113171641,-12.6389196,17.63856295,12.88404171,19.36621093,-43.82818732,-150.7433831,44.53392746,237.908501
11.46531494,10.94530925,45.32465543,4.939707695,-0.055030193,-12.55972643,19.23373866,11.93179429,19.69047121,-44.08859921,-150.8261966,44.57230362,237.9062573
5.663887576,1.144805491,35.83447538,2.896477979,-3.151018314,-12.37889825,20.78504353,10.98414267,20.01319651,-44.34783777,-150.9089664,44.61067798,237.9040137
-11.48313024,-10.76228533,24.49411807,0.761949434,-6.112305979,-12.09769452,22.29035111,10.04139411,20.33437098,-44.60589561,-150.9916926,44.64905055,237.90177
-4.262627441,-13.42935452,12.08898466,-1.388398524,-8.87640645,-11.71743347,23.74759374,9.103855833,20.65397874,-44.86276535,-151.0743749,44.68742133,237.8995263
3.351782294,-7.20483504,-0.713757312,-3.479086473,-11.38083299,-11.23944393,25.15471435,8.171835099,20.97200392,-45.1184396,-151.1570133,44.7257903,237.8972827
5.781439888,3.224647203,-13.16370194,-5.434634995,-13.56309884,-10.66505472,26.50965585,7.245639147,21.28843064,-45.37291097,-151.2396078,44.76415748,237.8950391
10.28187663,12.19233777,-24.39450516,-7.179564671,-15.36071729,-9.995594652,27.81036116,6.325575221,21.60324303,-45.62617207,-151.3221583,44.80252284,237.8927955
8.744271808,17.32760456,-33.68159324,-8.638396082,-16.71120157,-9.232392551,29.05477319,5.411950566,21.91642523,-45.87821552,-151.4046647,44.8408864,237.8905519
5.67130547,16.40932073,-40.65139848,-9.735649808,-17.55192361,-8.376918588,30.24083488,4.505072426,22.22796136,-46.12903392,-151.4871269,44.87924814,237.8883083
4.061061904,9.793358143,-45.11275613,-10.39569859,-17.8187865,-7.43225957,31.36648913,3.605248045,22.53783554,-46.37861988,-151.5695449,44.91760806,237.8860647
-0.967161333,1.269333467,-46.85813141,-10.51952077,-17.46730114,-6.406617017,32.42967886,2.712784667,22.84603192,-46.62696602,-151.6519185,44.95596616,237.8838212
-6.149842577,-8.188583874,-45.60636414,-9.972566778,-16.54678344,-5.31231759,33.428347,1.827989537,23.1525346,-46.87406496,-151.7342478,44.99432244,237.8815776
-5.182924456,-17.33887175,-40.85466123,-8.820684397,-15.13490483,-4.162456427,34.36043645,0.951169898,23.45732773,-47.11990929,-151.8165327,45.03267688,237.8793341
-6.721818948,-23.05272124,-32.27162288,-7.185039652,-13.31044264,-2.970128668,35.22389138,0.082631763,23.76039543,-47.36449163,-151.898773,45.07102949,237.8770906
-13.38374295,-22.03793707,-20.39759717,-5.186670066,-11.15213621,-1.748429452,36.01668404,-0.777346962,24.06172183,-47.6078046,-151.9809687,45.10938027,237.8748471
-4.761626252,-11.7001461,-6.389397217,-2.946613162,-8.738724915,-0.51045392,36.7368806,-1.628582287,24.36129106,-47.84984081,-152.0631198,45.1477292,237.8726036
6.950609884,3.607256269,8.094923944,-0.585906463,-6.148948111,0.730702791,37.3825704,-2.470913393,24.65908723,-48.09059286,-152.1452261,45.18607629,237.8703601
11.21666935,18.88890001,21.29166272,1.774412508,-3.461545158,1.96194554,37.9518428,-3.304179465,24.9550945,-48.33005336,-152.2272876,45.22442153,237.8681167
4.992609906,27.11706123,31.43711551,4.013306228,-0.755255416,3.170179187,38.44278713,-4.128219684,25.24929697,-48.56821494,-152.3093043,45.26276492,237.8658732
13.9734583,22.59984781,37.29277798,6.009737174,1.891181753,4.342308594,38.85349274,-4.942873233,25.54167878,-48.8050702,-152.3912759,45.30110645,237.8636298
12.27744155,6.321834119,39.70047899,7.642667824,4.39902699,5.465238621,39.18204898,-5.747979294,25.83222406,-49.04061175,-152.4732026,45.33944612,237.8613864
-1.891301936,-14.83166061,39.94410767,8.792344194,6.689540934,6.525874128,39.42654617,-6.543378024,26.12091694,-49.27483221,-152.5550842,45.37778393,237.859143
-16.59288598,-28.96060112,39.25616964,9.369931945,8.683984226,7.511119976,39.58509375,-7.328928708,26.40774153,-49.50772418,-152.6369205,45.41611987,237.8568996
-14.88361189,-24.76005818,38.50200732,9.402906398,10.30576462,8.407881026,39.65587592,-8.104565373,26.69268198,-49.73928028,-152.7187117,45.45445394,237.8546562
4.011345178,-7.207426864,37.44729131,8.99052906,11.49737361,9.203038237,39.63716639,-8.87028768,26.97572241,-49.96949312,-152.8004575,45.49278614,237.8524129
13.71088437,13.92043408,35.5021537,8.232722362,12.25156969,9.883153332,39.52754406,-9.626081216,27.25684694,-50.19835531,-152.882158,45.53111646,237.8501695
13.58486981,27.18967695,32.04955132,7.204238761,12.59924202,10.43402857,39.32649471,-10.37184049,27.53603972,-50.42585946,-152.963813,45.56944489,237.8479262
12.10104114,28.47668736,26.47327215,5.960527861,12.59073151,10.84177637,39.03409239,-11.10744729,27.81328485,-50.65199819,-153.0454225,45.60777144,237.8456829
4.159062002,19.62627668,18.41675438,4.549933025,12.2794535,11.0961413,38.65081341,-11.83278603,28.08856648,-50.8767641,-153.1269864,45.6460961,237.8434396
-10.84232947,6.893948735,8.533669319,3.019850902,11.70359547,11.20234317,38.17783344,-12.5477411,28.36186872,-51.10014981,-153.2085046,45.68441887,237.8411963
-12.0946455,-5.316627799,-2.270226291,1.41767814,10.89594554,11.16956173,37.61776754,-13.25219692,28.63317572,-51.32214792,-153.289977,45.72273973,237.8389531
-3.019379561,-15.3388149,-13.08216377,-0.209188611,9.88893322,11.00652217,36.97404397,-13.94603788,28.90247158,-51.54275106,-153.3714037,45.7610587,237.8367098
4.687730962,-20.47187796,-22.7692271,-1.813352701,8.714987988,10.72181839,36.25022229,-14.6291484,29.16974046,-51.76195182,-153.4527844,45.79937576,237.8344666
5.187276335,-21.32276365,-29.35714666,-3.347417483,7.406539331,10.32404297,35.44986338,-15.30141287,29.43496646,-51.97974283,-153.5341193,45.83769092,237.8322234
-1.801514523,-19.20707653,-30.49163357,-4.763986308,5.996016738,9.82178848,34.57652811,-15.9627157,29.69813373,-52.19611669,-153.615408,45.87600416,237.8299802
-6.78370398,-18.19423943,-24.59733732,-6.008614633,4.515849696,9.223647515,33.63377736,-16.61294131,29.9592264,-52.41106604,-153.6966507,45.91431548,237.827737
0.331105523,-21.22893313,-12.79730089,-6.99866635,2.998467692,8.538212654,32.625172,-17.25197408,30.21822893,-52.6245838,-153.7778472,45.95262489,237.8254938
0.996013123,-17.82564619,1.43549099,-7.644457459,1.476300214,7.774076481,31.55427291,-17.87969843,30.47512713,-52.83666428,-153.8589975,45.99093237,237.8232506
-7.707478213,-5.224292643,14.47507527,-7.856093642,-0.018433568,6.939831577,30.42464096,-18.49599877,30.72990899,-53.04730395,-153.9401014,46.02923792,237.8210075
-4.410430255,12.33722477,23.63604234,-7.53688857,-1.460306494,6.044070526,29.23983702,-19.10075949,30.98256369,-53.25650047,-154.021159,46.06754154,237.8187644
9.173366539,22.40896246,26.46112032,-6.570888366,-2.846527147,5.09538591,28.00342198,-19.693865,31.23308076,-53.46425185,-154.1021701,46.10584323,237.8165213
1.767326838,15.63318853,21.46970737,-4.91307985,-4.169450283,4.102370313,26.7189567,-20.27519971,31.48144976,-53.67055614,-154.1831347,46.14414298,237.8142782
-5.489430858,0.027921172,11.0435723,-2.755148961,-5.3985561,3.073616316,25.39000205,-20.84464802,31.72766028,-53.87541142,-154.2640526,46.18244078,237.8120351
-5.807551518,-13.26119447,-1.470765483,-0.349407576,-6.495312949,2.017716503,24.02011892,-21.40209434,31.97170194,-54.07881578,-154.3449239,46.22073664,237.809792
-1.73530955,-19.01303392,-12.78463644,2.045632912,-7.41498967,0.943263457,22.61286818,-21.94742308,32.21356434,-54.28076731,-154.4257484,46.25903055,237.807549
1.087687452,-16.92228846,-20.2522221,4.169545044,-8.11093903,-0.141150241,21.1718107,-22.48051863,32.4532371,-54.4812641,-154.5065262,46.29732251,237.8053059
-3.395933187,-9.794602946,-23.12898535,5.763163286,-8.537775728,-1.226932007,19.70050735,-23.0012654,32.69070982,-54.68030426,-154.587257,46.3356125,237.8030629
-1.582010402,-2.978693115,-21.95491989,6.629351007,-8.656093326,-2.305471317,18.20251902,-23.5095478,32.92597211,-54.87788586,-154.6679409,46.37390054,237.8008199
2.875577458,1.718606025,-17.81092615,6.792925758,-8.432058584,-3.367473244,16.68140657,-24.00525023,33.15901358,-55.074007,-154.7485777,46.41218661,237.7985769
-0.10103055,7.202547354,-11.87325174,6.31728386,-7.845436111,-4.401381866,15.14073088,-24.4882571,33.38982383,-55.26866578,-154.8291675,46.45047071,237.796334
-1.134806274,12.20920219,-5.156645314,5.300560604,-6.917341481,-5.396235776,13.58405282,-24.95845281,33.61839248,-55.46186028,-154.90971,46.48875284,237.794091
3.020165595,12.20692631,1.572972861,3.878947934,-5.705216839,-6.342803654,12.01493327,-25.41572176,33.84470914,-55.6535886,-154.9902053,46.527033,237.7918481
2.255600805,5.910025516,8.017932073,2.196857224,-4.274290604,-7.232287336,10.4369331,-25.85994837,34.06876341,-55.84384883,-155.0706533,46.56531117,237.7896051
-2.101853878,-2.991131009,13.60956719,0.398923081,-2.690043869,-8.05585921,8.853613193,-26.29101704,34.2905449,-56.03263906,-155.1510539,46.60358736,237.7873622
-1.362328944,-8.144565409,17.67438167,-1.370219893,-1.018135401,-8.804513993,7.268534414,-26.70881217,34.51004323,-56.21995739,-155.231407,46.64186156,237.7851194
0.216756578,-8.947866359,19.5665283,-2.966731344,0.675717062,-9.469187432,5.685257641,-27.11321817,34.72724799,-56.4058019,-155.3117126,46.68013377,237.7828765
-0.114032676,-6.070297137,18.77696895,-4.26979791,2.325700738,-10.04081139,4.107343749,-27.50411943,34.94214881,-56.59017069,-155.3919706,46.71840398,237.7806336
-0.721859527,-1.681970633,15.82582062,-5.237499027,3.864317595,-10.51031775,2.538353611,-27.88140038,35.15473528,-56.77306185,-155.4721809,46.7566722,237.7783908
-0.046775947,3.469408665,11.58369903,-5.842857119,5.218994608,-10.86863836,0.981848101,-28.2449454,35.36499701,-56.95447348,-155.5523435,46.79493841,237.776148
0.204988755,6.297572918,7.115979782,-6.062071536,6.320316471,-11.10670489,-0.558612111,-28.59463892,35.57292362,-57.13440366,-155.6324582,46.83320262,237.7739052
0.695089966,4.371696641,3.424711457,-5.891197877,7.118724129,-11.21543943,-2.079475923,-28.93036532,35.77850472,-57.31285048,-155.7125251,46.87146481,237.7716624
0.827655666,-1.397633678,0.438058053,-5.358835885,7.597433339,-11.18590921,-3.577277775,-29.25200903,35.98172991,-57.48981205,-155.7925439,46.90972499,237.7694196
-1.744994503,-5.053975994,-2.949863649,-4.514980758,7.762420639,-11.01027493,-5.04882395,-29.55945443,36.18258879,-57.66528645,-155.8725148,46.94798316,237.7671768
0.717314817,-2.843757066,-7.499923779,-3.415873678,7.629545765,-10.68398943,-6.49126581,-29.85258594,36.38107099,-57.83927177,-155.9524375,46.9862393,237.7649341
1.134698489,0.946092319,-11.74242794,-2.118449867,7.223515075,-10.21035945,-7.902053409,-30.13128797,36.57716611,-58.0117661,-156.032312,47.02449341,237.7626914
-0.858574699,2.09300808,-14.25620238,-0.679673766,6.576242133,-9.599555958,-9.278950547,-30.39544491,36.77086375,-58.18276755,-156.1121383,47.0627455,237.7604487
-0.729986455,1.667777246,-15.75171835,0.843422104,5.724548606,-8.866089223,-10.62017734,-30.64494117,36.96215353,-58.35227419,-156.1919163,47.10099556,237.758206
-0.242557736,2.800638816,-16.90089837,2.39123053,4.706729353,-8.025554119,-11.92422925,-30.87966116,37.15102505,-58.52028412,-156.2716459,47.13924357,237.7559633
0.437484167,2.982946884,-16.39325296,3.883818284,3.561217564,-7.093514232,-13.18976614,-31.09948928,37.33746792,-58.68679544,-156.351327,47.17748955,237.7537207
1.310673337,-0.444073602,-13.3452911,5.201621777,2.326446332,-6.085418192,-14.41556611,-31.30430994,37.52147176,-58.85180624,-156.4309595,47.21573348,237.751478
-1.226879009,-4.054795363,-7.70265506,6.224290986,1.040789029,-5.016617095,-15.6005048,-31.49400754,37.70302617,-59.01531461,-156.5105435,47.25397537,237.7492354
-0.74557904,-4.066076329,0.295774796,6.832028891,-0.255695506,-3.902382689,-16.74353501,-31.66846648,37.88212075,-59.17731863,-156.5900787,47.2922152,237.7469928
0.816153072,-0.023654392,8.808012077,6.897640292,-1.51556162,-2.757897875,-17.84368702,-31.82757118,38.05874513,-59.33781641,-156.6695653,47.33045298,237.7447502
-0.067919443,4.125510991,14.86110855,6.297784145,-2.695301906,-1.598144339,-18.90010823,-31.97120604,38.2328889,-59.49680603,-156.7490029,47.3686887,237.7425076
0.423211334,4.667818933,15.58706306,4.944547962,-3.782944103,-0.437487287,-19.91200624,-32.09925545,38.40454167,-59.65428559,-156.8283917,47.40692235,237.7402651
0.508409668,1.275928809,10.14201246,2.839655128,-4.775777575,0.711272261,-20.87878174,-32.21160384,38.57369306,-59.81025318,-156.9077315,47.44515394,237.7380225
-0.073677705,-3.071208699,1.345783476,0.245065363,-5.67247067,1.836986833,-21.80010997,-32.30813559,38.74033267,-59.96470689,-156.9870223,47.48338346,237.73578
-1.248059038,-4.702605149,-7.194126565,-2.513314947,-6.472855479,2.929738476,-22.67573195,-32.38873512,38.90445011,-60.11764481,-157.066264,47.5216109,237.7335375
0.659835539,-1.829992533,-12.61707805,-5.109579418,-7.177799075,3.980645669,-23.50539013,-32.45328684,39.066035,-60.26906504,-157.1454564,47.55983627,237.731295
0.368405336,1.556539181,-14.39790283,-7.217821664,-7.789187129,4.981845494,-24.288827,-32.50167514,39.22507693,-60.41896567,-157.2245996,47.59805955,237.7290526
0.029869942,1.859181104,-13.13759589,-8.552073509,-8.309934252,5.926503971,-25.02578502,-32.53378443,39.38156552,-60.56734479,-157.3036935,47.63628075,237.7268101
0.042179719,-0.106179141,-9.468229003,-9.012652542,-8.746027046,6.808794357,-25.71600667,-32.54949912,39.53549037,-60.71420048,-157.382738,47.67449986,237.7245677
-0.232890682,-1.845706223,-4.349317021,-8.650236089,-9.108358367,7.623827003,-26.35923441,-32.54870371,39.6868412,-60.85953086,-157.461733,47.71271687,237.7223253
-0.09048751,-2.250820147,1.22039911,-7.559122728,-9.393671751,8.36758651,-26.9552107,-32.53128276,39.83560777,-61.003334,-157.5406785,47.75093179,237.7200829
-0.402563679,0.037979026,6.388065165,-5.837616779,-9.595693261,9.037045749,-27.50367803,-32.49711918,39.98177818,-61.14560799,-157.6195743,47.78914461,237.7178405
0.363172806,2.398675484,10.36809776,-3.583951539,-9.709400543,9.630358153,-28.00437887,-32.44609417,40.12533885,-61.28635094,-157.6984205,47.82735532,237.7155982
0.640322148,3.080318185,12.27254054,-0.896360305,-9.730896235,10.14680215,-28.45705567,-32.37808985,40.26627709,-61.42556093,-157.7772169,47.86556393,237.7133558
-1.068478374,3.01606446,11.29415213,2.103063195,-9.656992224,10.5863654,-28.86145066,-32.2929847,40.40457636,-61.56323606,-157.8559635,47.90377042,237.7111135
1.25208022,1.46279973,7.810023669,5.191492917,-9.484894003,10.9494292,-29.21728043,-32.1906817,40.54021893,-61.69937441,-157.9346601,47.94197479,237.7088712
-0.748516586,-0.692289563,2.887789039,8.101082562,-9.211970694,11.23653844,-29.52416261,-32.07118278,40.6731871,-61.83397408,-158.0133068,47.98017705,237.7066289
-0.58751044,-2.192102976,-2.452824324,10.5587054,-8.835644502,11.44829412,-29.78169318,-31.93451449,40.80346318,-61.96703316,-158.0919034,48.01837719,237.7043866
0.206274634,-0.669827468,-7.170221743,12.29123724,-8.353355115,11.58533243,-29.98947888,-31.78071043,40.93102946,-62.09854975,-158.17045,48.05657519,237.7021444
0.68495282,0.149460629,-9.981857378,13.0255539,-7.76254522,11.64832659,-30.14711933,-31.60984524,41.05586822,-62.22852193,-158.2489463,48.09477107,237.6999022
0.464170663,-1.010755573,-9.986752713,12.54857221,-7.061223103,11.63801268,-30.25419817,-31.42207237,41.17796178,-62.3569478,-158.3273924,48.13296481,237.69766
-1.087445937,-2.906649607,-7.433540474,10.91742161,-6.251321122,11.55527986,-30.31036067,-31.21763669,41.29729242,-62.48382545,-158.4057881,48.17115641,237.6954178
-0.325821883,-1.877234145,-3.116484783,8.36946665,-5.341985404,11.40125764,-30.31546988,-30.99680569,41.41384245,-62.60915297,-158.4841334,48.20934588,237.6931756
1.012044662,0.760716515,1.890598673,5.172120385,-4.344024139,11.17737167,-30.2696646,-30.75986718,41.52759415,-62.73292845,-158.5624283,48.24753319,237.6909334
-0.079862737,2.261621341,6.331719213,1.592795879,-3.268245517,10.88538892,-30.17335015,-30.50718381,41.63852982,-62.85514999,-158.6406726,48.28571836,237.6886913
-0.591643849,2.669897201,8.827161829,-2.103284043,-2.12545773,10.52752069,-30.0273573,-30.23913713,41.74663176,-62.97581568,-158.7188663,48.32390137,237.6864492
0.305007871,2.528069577,8.540700281,-5.70090026,-0.926468969,10.10643262,-29.83297104,-29.95610873,41.85188226,-63.09492361,-158.7970093,48.36208222,237.6842071
0.521348752,0.92429578,5.994622416,-9.13192934,0.317912576,9.625077606,-29.59176369,-29.65848025,41.95426363,-63.21247187,-158.8751015,48.40026092,237.681965
-0.60189896,-1.425717217,2.215180891,-12.28922825,1.596878714,9.086530488,-29.30542943,-29.34663329,42.05375815,-63.32845856,-158.9531429,48.43843745,237.6797229
-0.229534348,-2.830335531,-1.871842799,-15.04558837,2.899621254,8.493901767,-28.97569817,-29.02094946,42.15034812,-63.44288176,-159.0311334,48.47661181,237.6774809
0.664702738,-3.631231978,-5.418419699,-17.27380108,4.215332006,7.850307313,-28.60430514,-28.68181039,42.24401584,-63.55573958,-159.1090729,48.514784,237.6752388
-0.222657649,-2.823586632,-7.793283496,-18.84671533,5.53326036,7.158833836,-28.19295645,-28.32959767,42.33474361,-63.66703009,-159.1869613,48.55295401,237.6729968
-0.564071539,-0.481490539,-8.518745462,-19.63715154,6.844101796,6.422525876,-27.74331601,-27.96469292,42.42251371,-63.7767514,-159.2647986,48.59112184,237.6707548
-0.273927376,3.019828676,-7.457545258,-19.51736667,8.141485731,5.644376215,-27.25699598,-27.58747777,42.50730845,-63.88490159,-159.3425848,48.62928749,237.6685129
0.240015149,4.779870206,-4.492964329,-18.38349486,9.41210497,4.827334606,-26.73556551,-27.19833381,42.58911012,-63.99147876,-159.4203196,48.66745095,237.6662709
1.255322753,2.137693551,0.209965297,-16.22199706,10.639843,3.974329742,-26.18057265,-26.79764267,42.66790101,-64.096481,-159.4980032,48.70561222,237.664029
-1.145970561,-3.1499539,5.106740162,-13.04181231,11.80837764,3.08829335,-25.59356853,-26.38578595,42.74366343,-64.1999064,-159.5756353,48.7437713,237.6617871
-0.587562749,-5.313828807,8.176092811,-8.851879645,12.90138673,2.172221243,-24.97616834,-25.96314528,42.81637967,-64.30175306,-159.6532159,48.78192818,237.6595452
0.866910208,-1.606382823,8.236203884,-3.718953177,13.9025481,1.229205517,-24.33008355,-25.53010226,42.88603203,-64.40201906,-159.730745,48.82008285,237.6573033
1.125121636,2.887652135,5.918775648,2.047662314,14.79547988,0.262465054,-23.65709275,-25.0870385,42.95260279,-64.5007025,-159.8082225,48.85823532,237.6550614
-0.274578207,5.673670396,2.258642156,8.034727086,15.56339776,-0.724307258,-22.95904605,-24.63433562,43.01607426,-64.59780147,-159.8856482,48.89638558,237.6528196
-1.338602489,5.331051933,-1.911433275,13.81184991,16.18871664,-1.726555968,-22.23785537,-24.17237524,43.07642873,-64.69331407,-159.9630222,48.93453362,237.6505778
0.543602133,2.465134355,-5.641901355,18.93892943,16.65330721,-2.739145553,-21.49546847,-23.70153896,43.1336485,-64.78723837,-160.0403444,48.97267945,237.648336
1.621900578,-1.644111926,-7.850331351,22.9990385,16.93870291,-3.756620424,-20.73381593,-23.2222084,43.18771587,-64.87957249,-160.1176146,49.01082306,237.6460942
1.032014675,-5.15610452,-7.567224183,25.72171269,17.02599154,-4.773131077,-19.95477661,-22.73476517,43.23861312,-64.9703145,-160.1948329,49.04896444,237.6438524
-1.752587091,-6.069274629,-4.18799439,26.97266817,16.89617655,-5.782831267,-19.16014177,-22.23959089,43.28632256,-65.05946251,-160.271999,49.08710359,237.6416107
-1.880272896,-1.217747401,1.51625187,26.50550176,16.53591756,-6.780276313,-18.35161569,-21.73706716,43.33082648,-65.1470146,-160.3491131,49.12524051,237.639369
1.980088035,4.738615751,7.116347257,24.01672364,15.95464439,-7.761427835,-17.53088145,-21.22757561,43.37210718,-65.23296886,-160.426175,49.1633752,237.6371273
2.052156663,5.710227586,9.80379203,19.24395464,15.16748781,-8.72253188,-16.69962124,-20.71149784,43.41014695,-65.31732339,-160.5031846,49.20150764,237.6348856
-1.622722205,0.48976068,7.616237928,12.25870152,14.18958,-9.659816985,-15.85951723,-20.18921547,43.44492809,-65.40007628,-160.5801418,49.23963784,237.6326439
-1.252478544,-4.285780974,2.388581215,3.770169885,13.03605315,-10.56951169,-15.01225163,-19.66111011,43.4764329,-65.48122562,-160.6570467,49.27776579,237.6304023
0.018311439,-4.809325776,-3.15549592,-5.364641988,11.72203945,-11.44784452,-14.15950661,-19.12756337,43.50464367,-65.56076951,-160.733899,49.3158915,237.6281607
-0.68987627,-1.167282529,-6.933883078,-14.2887358,10.2626711,-12.29104403,-13.30296437,-18.58895687,43.52954269,-65.63870603,-160.8106988,49.35401494,237.6259191
1.52050665,1.948541935,-8.484022393,-22.14723504,8.673080275,-13.09533874,-12.44430708,-18.04567223,43.55111227,-65.71503328,-160.887446,49.39213613,237.6236775
0.478149447,3.020309596,-7.94894819,-28.14478073,6.968399174,-13.8569572,-11.58521693,-17.49809104,43.56933469,-65.78974936,-160.9641405,49.43025505,237.6214359
-0.66774983,1.139743968,-5.577173528,-31.79060549,5.163759985,-14.57212794,-10.72737611,-16.94659493,43.58419226,-65.86285234,-161.0407822,49.46837171,237.6191944
-0.002141533,-1.20440426,-2.216264013,-33.0677682,3.2742949,-15.2370795,-9.872466808,-16.39156552,43.59566739,-65.93434045,-161.117371,49.5064861,237.6169529
-0.130607094,-2.112896312,0.895210918,-32.18971082,1.316666048,-15.84804117,-9.02217044,-15.8333844,43.60374313,-66.00421253,-161.1939069,49.54459821,237.6147114
-0.482212976,-0.928054634,2.894387686,-29.45558546,-0.687413901,-16.40126015,-8.17815055,-15.2724332,43.60840353,-66.07246842,-161.2703899,49.58270805,237.6124699
-0.087170708,1.52241855,3.76909925,-25.17596899,-2.718979233,-16.89305399,-7.342000299,-14.70909353,43.60963351,-66.13910885,-161.3468197,49.62081561,237.6102284
0.762257408,1.805406061,3.854851882,-19.67057662,-4.760133455,-17.31981654,-6.515236566,-14.14374701,43.60741875,-66.20413528,-161.4231965,49.65892088,237.607987
-0.102360404,-0.411236316,3.525443186,-13.2622184,-6.792980078,-17.67803343,-5.699284441,-13.57677524,43.60174556,-66.26754985,-161.49952,49.69702386,237.6057456
-0.785924601,-1.702896161,2.62507315,-6.274394694,-8.799622609,-17.96421825,-4.895541053,-13.00855983,43.59260043,-66.3293548,-161.5757903,49.73512455,237.6035042
0.638904414,0.370734437,1.147439659,0.931960671,-10.76216456,-18.17490709,-4.105381039,-12.43948241,43.57996982,-66.38955242,-161.6520072,49.77322294,237.6012628
0.36462217,1.545770236,0.001345095,7.9598466,-12.66270943,-18.30672866,-3.330086406,-11.86992459,43.56384021,-66.44814496,-161.7281707,49.81131903,237.5990214
-0.415030022,-0.286189875,-0.210879216,14.56200314,-14.48336074,-18.35644888,-2.570801973,-11.30026797,43.54419805,-66.5051347,-161.8042807,49.84941282,237.5967801
-0.907218681,-1.636558231,-0.46597012,20.82415757,-16.206222,-18.32106056,-1.828445639,-10.73089418,43.52102984,-66.5605239,-161.8803372,49.8875043,237.5945388
0.696871604,-0.973469341,-1.578070752,26.80018368,-17.8133967,-18.19800084,-1.103490989,-10.16218482,43.49432203,-66.61431483,-161.95634,49.92559346,237.5922975
0.557397877,1.273269297,-2.873726078,32.08668848,-19.28698959,-17.98497922,-0.396138033,-9.594521506,43.46406109,-66.66650975,-162.0322891,49.96368032,237.5900562
-0.921221236,2.527398776,-3.084102188,36.18708991,-20.60922204,-17.67962903,0.293453725,-9.028285855,43.43023351,-66.71711095,-162.1081844,50.00176485,237.587815
0.836470934,0.36147697,-1.530517529,38.81510344,-21.76276866,-17.27912915,0.965123524,-8.463859478,43.39282575,-66.76612067,-162.1840259,50.03984706,237.5855737
2.319672848,-2.702429877,1.190157869,39.87674597,-22.73043461,-16.78052789,1.618710606,-7.901623988,43.35182427,-66.81354119,-162.2598135,50.07792695,237.5833325
-3.080245983,-4.072226871,4.117561543,39.38070362,-23.49640626,-16.18086883,2.254054212,-7.341960998,43.30721556,-66.85937478,-162.335547,50.1160045,237.5810913
-1.8968254,-0.8532775,6.304346528,37.39421472,-24.05407791,-15.47718762,2.870993582,-6.785252123,43.25898609,-66.90362371,-162.4112265,50.15407972,237.5788502
4.181707102,4.809153949,6.911393747,34.09703098,-24.41280215,-14.66671439,3.469367959,-6.231878974,43.20712232,-66.94629024,-162.4868519,50.1921526,237.576609
2.227009076,5.496092034,5.298914867,29.74709352,-24.58369528,-13.74860968,4.049016583,-5.682223165,43.15161072,-66.98737664,-162.5624231,50.23022314,237.5743679
-4.788914644,1.333705941,1.782216455,24.59175667,-24.57311673,-12.72679086,4.609778694,-5.136666309,43.09243777,-67.02688517,-162.6379399,50.26829134,237.5721268
