date,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10
1/12/2021 6:00,192.0829473,218.3267898,-251.2201842,262.2848286,334.5294292,-462.6438803,-498.227902,2968.901769,-207.9294965,-366.4643004
1/12/2021 7:00,-199.0863394,-339.6080668,-189.0909398,129.5680443,379.8165919,-537.273086,-520.8961258,3016.645426,-199.0586463,-366.0868579
1/12/2021 8:00,-19.60015887,-660.0420722,-95.07344754,-26.91628029,417.8613018,-608.7805195,-542.0528199,3065.146733,-190.1818767,-365.7008603
1/12/2021 9:00,13.27257463,-709.5257921,36.93402146,-196.2282905,447.0741602,-676.4617661,-561.5757331,3114.367683,-181.3005705,-365.3062874
1/12/2021 10:00,60.52088232,-554.5060511,205.2366267,-363.5932385,466.3630687,-740.1097117,-579.3436548,3164.271309,-172.4161109,-364.9031192
1/12/2021 11:00,137.9065206,-284.3415351,388.7109211,-513.5986437,474.9677781,-799.8490914,-595.2356352,3214.820902,-163.5298809,-364.4913357
1/12/2021 12:00,123.7006285,33.68647538,562.8319014,-632.1772575,472.0734757,-855.7500768,-609.1307239,3265.979758,-154.6432633,-364.0709168
1/12/2021 13:00,144.4911988,284.2398459,703.4424753,-705.6297422,456.6998617,-907.7173521,-620.9081419,3317.711339,-145.7576413,-363.6418425
1/12/2021 14:00,83.72106113,461.5861755,786.4825083,-720.5754208,428.0992528,-955.6137658,-630.4511193,3369.979799,-136.8743977,-363.2040927
1/12/2021 15:00,-94.36783457,558.9481834,791.9082427,-668.6032138,386.8123254,-999.2882651,-637.6563599,3422.749485,-127.9949156,-362.7576474
1/12/2021 16:00,-163.8816184,550.8096784,711.9744619,-557.2825254,334.4686887,-1038.586477,-642.4240323,3475.984889,-119.1205779,-362.3024867
1/12/2021 17:00,54.26099861,437.2689613,539.7159722,-400.6591438,272.9024018,-1073.354029,-644.6549381,3529.651135,-110.2527677,-361.8385902
1/12/2021 18:00,154.7610245,323.4654523,293.4498448,-212.6619606,203.947524,-1103.436548,-644.2503439,3583.713813,-101.3928681,-361.3659381
1/12/2021 19:00,-69.04478517,264.1651745,3.216744659,-7.00581148,129.4381145,-1128.679661,-641.1116615,3638.138658,-92.5422617,-360.8845103
1/12/2021 20:00,-142.298352,160.8562319,-281.7760671,202.5944678,51.20823263,-1148.928996,-635.14032,3692.891421,-83.7023319,-360.3942869
1/12/2021 21:00,-10.62508223,-23.94012578,-513.3509902,402.4240414,-28.90806244,-1164.030179,-626.2377483,3747.937855,-74.8744614,-359.8952475
1/12/2021 22:00,115.3071268,-199.4683335,-669.0898627,581.1056877,-109.0767115,-1173.824232,-614.309981,3803.243712,-66.0600334,-359.3873724
1/12/2021 23:00,115.1094348,-286.829272,-733.3015726,735.6966234,-187.4636552,-1178.128894,-599.286335,3858.774743,-57.2604307,-358.8706414
1/13/2021 0:00,-17.27542645,-316.5989045,-664.938801,859.7313689,-262.2250599,-1176.7193,-581.1485066,3914.496701,-48.4770364,-358.3450345
1/13/2021 1:00,-116.3012327,-304.4916747,-452.2380308,936.4132346,-331.4779933,-1169.291447,-559.996428,3970.375337,-39.7112335,-357.8105316
1/13/2021 2:00,26.39495406,-216.0172731,-145.0100212,944.3925064,-393.4948498,-1155.521675,-535.9585271,4026.376403,-30.964405,-357.2671127
1/13/2021 3:00,101.2527042,-56.02032104,177.353005,862.1777231,-447.0436578,-1135.079141,-509.1632725,4082.465652,-22.2379337,-356.7147578
1/13/2021 4:00,-41.97221615,113.0223775,427.224812,667.7688924,-490.4014767,-1107.615442,-479.7391326,4138.608835,-13.5332028,-356.1534467
1/13/2021 5:00,-84.01812495,165.9991722,502.6299228,347.0160188,-521.6889619,-1072.7704,-447.814576,4194.771704,-4.8515953,-355.5831596
1/13/2021 6:00,74.77523212,119.9931509,309.4146343,-71.3259769,-538.9475826,-1030.263028,-413.5180712,4250.920011,3.805506,-355.0038763
1/13/2021 7:00,-66.37952126,-87.77285383,-31.52395892,-507.1550862,-539.9442138,-980.0869291,-376.9780868,4307.019509,12.4367179,-354.4155766
1/13/2021 8:00,60.268865,-76.83585157,-252.9797759,-869.5370712,-522.3079091,-922.3735307,-338.3230913,4363.035948,21.0406575,-353.8182407
1/13/2021 9:00,-46.01574279,-14.49219762,-286.2469894,-1068.385335,-483.5874436,-857.5199127,-297.6815532,4418.935082,29.6159418,-353.2118485
1/13/2021 10:00,-46.27642989,-15.34081557,-191.8840588,-1040.668798,-423.0061191,-785.9893057,-255.1819411,4474.682661,38.1611879,-352.5963799
1/13/2021 11:00,76.0611781,-41.71642726,-41.0315753,-818.8638257,-343.9693214,-708.2449406,-210.9527235,4530.244438,46.6750127,-351.971815
1/13/2021 12:00,-100.1718498,34.08871885,107.0548299,-459.1117334,-250.8816131,-624.7500482,-165.1223689,4585.586165,55.1560333,-351.3381336
1/13/2021 13:00,67.89970236,-43.44235112,127.7601354,-18.86386924,-148.147557,-535.9678592,-117.8193459,4640.673594,63.6028666,-350.6953156
1/13/2021 14:00,189.3722565,-12.95768281,-42.21859251,432.7461972,-40.17171578,-442.3616043,-69.17212295,4695.472476,72.0141296,-350.0433411
1/13/2021 15:00,-237.7472164,118.9986878,-112.4358918,798.4019421,68.64134773,-344.3945145,-19.30916865,4749.948565,80.3884395,-349.38219
1/13/2021 16:00,-250.4569079,-104.9729099,131.5061491,1004.015189,173.8870708,-242.5298204,31.64104849,4804.06761,88.7244132,-348.7118423
1/13/2021 17:00,402.5838579,-273.7734775,242.0118086,1106.793858,271.1608908,-137.2307527,83.55005994,4857.795365,97.0206676,-348.0322779
1/13/2021 18:00,298.8286739,154.0561487,-78.8704407,1169.288593,356.0582448,-28.96054242,136.2893972,4911.097582,105.2758199,-347.3434768
1/13/2021 19:00,-564.3005955,543.7663779,-462.7714465,1198.459842,424.1745702,81.81757985,189.7305916,4963.940012,113.488487,-346.6454189
1/13/2021 20:00,-527.6897391,237.2953463,-514.5722211,1191.320798,471.5126477,194.6403833,243.7451748,5016.288408,121.6572859,-345.9380841
1/13/2021 21:00,290.8819002,-500.2488111,-277.5368496,1152.9613,496.3352439,309.0446371,298.2046781,5068.108521,129.7808337,-345.2214526
1/13/2021 22:00,849.968087,-1068.703251,104.0229129,1080.971247,499.8349884,424.5670366,352.9806331,5119.366103,137.8577473,-344.495504
1/13/2021 23:00,533.1695007,-1043.878474,505.6236558,970.4080153,483.8510141,540.7283852,407.9445712,5170.026906,145.8866438,-343.7602185
1/14/2021 0:00,-225.8776865,-586.628726,871.8402244,816.3289772,450.2930329,656.9789073,462.9680239,5220.056683,153.8661402,-343.0155761
1/14/2021 1:00,-1041.854603,73.84855166,1157.117957,613.6607416,401.2495969,772.720752,517.9225226,5269.421184,161.7948534,-342.2615566
1/14/2021 2:00,-175.1552606,744.577537,1313.933457,356.8068583,339.3404375,887.3479482,572.6795988,5318.086163,169.6714006,-341.4981401
1/14/2021 3:00,1086.494983,1376.013756,1288.911372,45.89206616,267.3160506,1000.254525,627.110784,5366.017372,177.4943987,-340.7253063
1/14/2021 4:00,-1075.916341,1993.209844,1004.635923,-294.9184685,187.9269324,1110.834512,681.0876096,5413.18056,185.2624647,-339.9430353
1/14/2021 5:00,-702.0344971,2555.625634,381.4045368,-633.077186,103.923579,1218.481937,734.4816072,5459.541482,192.9742156,-339.1513072
1/14/2021 6:00,985.3906988,1566.519113,-566.7415738,-935.4039166,18.05648629,1322.59083,787.1643081,5505.065888,200.6282684,-338.3501019
1/14/2021 7:00,-908.0341169,-1728.849807,-1539.689572,-1168.718491,-66.92452712,1422.555897,839.0072439,5549.719531,208.2232403,-337.5393991
1/14/2021 8:00,813.2673346,-3208.784861,-2167.332617,-1299.840739,-148.2725375,1517.774741,889.881946,5593.468164,215.757748,-336.7191791
1/14/2021 9:00,-227.8196546,-2274.424114,-2172.787758,-1303.533352,-223.1942223,1607.680632,939.6599459,5636.277536,223.2304087,-335.8894215
1/14/2021 10:00,-594.6247431,-953.8419433,-1649.809541,-1188.09399,-289.2202864,1691.864595,988.212775,5678.113401,230.6398395,-335.0501066
1/14/2021 11:00,483.9817097,-350.9973396,-776.344104,-976.8172425,-345.8940196,1770.034077,1035.411965,5718.941511,237.9846572,-334.2012142
1/14/2021 12:00,291.4949962,1223.525054,271.9204889,-694.7612186,-393.2738118,1841.917072,1081.129047,5758.727617,245.263479,-333.3427242
1/14/2021 13:00,-82.04790737,3201.378912,1319.296174,-366.9840275,-431.4180526,1907.241571,1125.235552,5797.437472,252.4749217,-332.4746167
1/14/2021 14:00,-194.8291286,4327.25701,2190.094889,-18.54377822,-460.3851319,1965.735568,1167.603013,5835.036828,259.6176025,-331.5968715
1/14/2021 15:00,119.9906673,3853.386208,2743.133023,325.5014204,-480.2334395,2017.127054,1208.102961,5871.491436,266.6901383,-330.7094686
1/14/2021 16:00,35.32940134,2416.266919,2980.923924,640.0943667,-491.0316701,2061.154328,1246.606926,5906.767048,273.6911461,-329.812388
1/14/2021 17:00,-12.25651586,933.6964417,2961.307088,902.0763302,-492.9357242,2097.642891,1282.986441,5940.829416,280.6192432,-328.9056096
1/14/2021 18:00,-34.64027302,-622.3083671,2737.148139,1098.942495,-486.3084486,2126.625193,1317.113037,5973.644292,287.4730461,-327.9891135
1/14/2021 19:00,0.348306802,-2323.784016,2346.953838,1232.546911,-471.6094778,2148.230472,1348.858245,6005.177428,294.2511721,-327.0628795
1/14/2021 20:00,218.0030235,-3695.030637,1825.47948,1308.49509,-449.3111465,2162.600665,1378.093597,6035.394577,300.9522383,-326.1268876
1/14/2021 21:00,-297.7040193,-4180.326666,1207.310905,1332.569598,-419.8933847,2169.877709,1404.690625,6064.26149,307.5748617,-325.1811177
1/14/2021 22:00,170.8603827,-5003.091638,527.0339537,1310.621939,-383.9050657,2170.203479,1428.520922,6091.743918,314.117659,-324.2255499
1/14/2021 23:00,682.5786149,-5315.494272,-180.7655336,1248.60954,-342.0009804,2163.713993,1449.46194,6117.807615,320.5792475,-323.260164
1/15/2021 0:00,-37.87048908,-4040.80499,-882.9964579,1152.330672,-294.6767681,2150.516892,1467.419506,6142.418331,326.9582441,-322.28494
1/15/2021 1:00,-1062.949141,-1604.884208,-1552.546685,1027.633316,-242.4777763,2130.676326,1482.34294,6165.54182,333.2532659,-321.2998579
1/15/2021 2:00,-328.4341669,1072.057017,-2163.798823,880.3979453,-185.981843,2104.191628,1494.246378,6187.143832,339.4629299,-320.3048976
1/15/2021 3:00,1413.620727,3482.854508,-2691.135478,716.5066512,-125.7684275,2071.042093,1503.163992,6207.19012,345.585853,-319.3000391
1/15/2021 4:00,-1572.311323,5190.467243,-3108.939258,541.8415272,-62.41698929,2031.192063,1509.144913,6225.646435,351.6206523,-318.2852624
1/15/2021 5:00,-330.778932,5440.252599,-3398.799417,362.2846664,3.477701318,1984.567026,1512.292428,6242.47853,357.5659447,-317.2605473
1/15/2021 6:00,1831.509781,3368.455942,-3561.193691,183.7181615,71.25174613,1931.14806,1512.717952,6257.657576,363.4203475,-316.2258739
1/15/2021 7:00,-1926.38318,-1003.873253,-3563.106009,11.07606254,140.1873335,1870.970154,1510.51093,6271.176707,369.1824773,-315.1812221
1/15/2021 8:00,463.3544333,-4277.443861,-3357.930688,-154.3590854,209.5238938,1804.111058,1505.754238,6283.035632,374.8509514,-314.1265718
1/15/2021 9:00,1004.509171,-5285.859054,-2898.676681,-311.6901063,278.461564,1730.687814,1498.530458,6293.23435,380.4243868,-313.0619031
1/15/2021 10:00,1442.078887,-4515.776334,-2162.40058,-459.879156,346.1490802,1650.868862,1488.922176,6301.77286,385.9014003,-311.9871958
1/15/2021 11:00,2054.377943,-2600.491808,-1221.786887,-597.88839,411.6336581,1564.924168,1477.011976,6308.651159,391.2806091,-310.90243
1/15/2021 12:00,2046.289112,-170.8130142,-173.4270752,-724.679964,473.8965823,1473.189624,1462.881414,6313.870275,396.5606303,-309.8075855
1/15/2021 13:00,1886.9641,2186.663572,886.0873792,-839.2160338,531.8670231,1376.05324,1446.604293,6317.438988,401.7400806,-308.7026424
1/15/2021 14:00,1011.296761,3958.249331,1860.165001,-940.4672513,584.4472689,1273.938402,1428.238811,6319.38168,406.8175773,-307.5875806
1/15/2021 15:00,34.40627819,4731.810309,2652.214314,-1027.470749,630.5995454,1167.27504,1407.839524,6319.726378,411.7917401,-306.4623799
1/15/2021 16:00,-835.4049125,4596.392141,3178.061009,-1099.421147,669.4435659,1056.493083,1385.460988,6318.501038,416.6612561,-305.3270205
1/15/2021 17:00,-1135.203596,3753.827844,3413.372609,-1155.63741,700.2260234,942.0198266,1361.157757,6315.733311,421.4251179,-304.1814822
1/15/2021 18:00,-1498.992517,2381.676536,3386.675196,-1195.283555,722.3026707,824.2698596,1334.984388,6311.450483,426.0826852,-303.0257451
1/15/2021 19:00,-1582.106263,629.9160016,3136.146737,-1217.085198,735.1254784,703.6444434,1306.995435,6305.679616,430.6335392,-301.859789
1/15/2021 20:00,-786.0679513,-1284.797443,2701.649571,-1221.521818,738.2301669,580.530579,1277.245454,6298.447192,435.0778428,-300.6835939
1/15/2021 21:00,314.0044599,-2933.562641,2123.529955,-1209.855263,731.4702244,455.2959518,1245.789001,6289.779537,439.4159145,-299.4971398
1/15/2021 22:00,1125.313123,-3816.368545,1442.134144,-1184.354879,715.716577,328.2983069,1212.680631,6279.702973,443.6480763,-298.3004067
1/15/2021 23:00,1042.583407,-3471.410049,695.0911151,-1147.658092,692.209731,199.8938898,1177.974899,6268.243823,447.7746496,-297.0933743
1/16/2021 0:00,104.409061,-1914.635575,-85.90499903,-1102.15082,661.9386824,70.43894638,1141.726361,6255.428409,451.7959564,-295.8760229
1/16/2021 1:00,-890.11578,113.9362057,-852.1402108,-1050.14411,625.8175596,-59.71027763,1103.989573,6241.283055,455.7123183,-294.6483322
1/16/2021 2:00,-445.2751838,1706.770546,-1549.966249,-993.9670644,584.7785422,-190.1975365,1064.819089,6225.834081,459.5240572,-293.4102823
1/16/2021 3:00,679.1336174,2663.065862,-2125.734842,-936.0026621,539.8076902,-320.6665845,1024.269465,6209.107812,463.2314947,-292.161853
1/16/2021 4:00,-583.9283082,2903.625236,-2529.770686,-878.6667666,491.923946,-450.7611759,982.3952574,6191.13057,466.8349524,-290.9030245
1/16/2021 5:00,-355.4922322,2212.125421,-2738.769808,-824.3805255,442.1515367,-580.1250649,939.2510205,6171.928676,470.3347524,-289.6337765
1/16/2021 6:00,420.6353421,808.2392553,-2775.291657,-775.592516,391.5146894,-708.4020058,894.8913101,6151.528455,473.7312162,-288.3540892
1/16/2021 7:00,-354.4100593,-830.7329854,-2672.92115,-734.0251606,340.8574753,-835.2357529,849.3706816,6129.956228,477.0246656,-287.0639422
1/16/2021 8:00,226.1540694,-1919.228004,-2467.727604,-698.1640186,290.2715032,-960.2700604,802.7436906,6107.238317,480.2154222,-285.7633159
1/16/2021 9:00,231.4810063,-2162.395815,-2194.837444,-666.0320638,239.5154422,-1083.148682,755.0648923,6083.401047,483.3038079,-284.4521899
1/16/2021 10:00,-64.29617404,-1664.714861,-1878.769755,-635.9330003,188.1899832,-1203.515374,706.3888423,6058.470738,486.2901444,-283.1305443
1/16/2021 11:00,-112.7361147,-963.0683105,-1519.375258,-606.1176037,135.7609706,-1321.013888,656.770096,6032.473714,489.1747535,-281.798359
1/16/2021 12:00,-139.9053123,-279.6799524,-1110.626204,-574.7715484,81.62914777,-1435.287979,606.2632089,6005.436297,491.9579567,-280.4556141
1/16/2021 13:00,37.22936963,87.9367903,-646.4948399,-540.1162613,25.23101071,-1545.981403,554.9227363,5977.38481,494.6400761,-279.1022894
1/16/2021 14:00,167.4006916,179.9120916,-131.1266349,-500.4951368,-33.87497718,-1652.737912,502.8032337,5948.345576,497.221433,-277.7383649
1/16/2021 15:00,-93.14511258,223.7936045,389.8119895,-454.4062774,-95.97564442,-1755.201262,449.9592567,5918.344916,499.7023496,-276.3638207
1/16/2021 16:00,-178.1363737,403.9964832,858.2616755,-400.5251046,-161.1805005,-1853.015206,396.4453605,5887.409154,502.0831472,-274.9786365
1/16/2021 17:00,182.9102609,759.2893606,1230.347903,-337.6765772,-229.4495176,-1945.823499,342.3161006,5855.564612,504.3641479,-273.5827923
1/16/2021 18:00,190.568921,966.1269342,1505.85931,-264.836515,-300.591807,-2033.269894,287.6260325,5822.837613,506.5456731,-272.1762681
1/16/2021 19:00,-207.0139003,904.4138093,1694.892264,-181.1178123,-374.2794053,-2114.998147,232.4297116,5789.254479,508.6280449,-270.759044
1/16/2021 20:00,-132.8824302,595.9448035,1804.835889,-85.65257281,-450.0773896,-2190.652012,176.7816934,5754.841534,510.6115847,-269.3310998
1/16/2021 21:00,222.4997071,123.3193519,1834.683416,22.61793633,-527.421,-2259.875242,120.7365333,5719.625098,512.4966145,-267.8924155
1/16/2021 22:00,-226.8293059,-324.6709191,1772.553298,143.6593691,-605.541617,-2322.311592,64.3487867,5683.631495,514.2834559,-266.442971
1/16/2021 23:00,81.98930496,-588.5839291,1607.392701,273.9402405,-683.6232423,-2377.604817,7.673009072,5646.887048,515.9724307,-264.9827464
1/17/2021 0:00,226.940366,-589.6743948,1331.092362,409.0660371,-760.8296748,-2425.39867,-49.23624414,5609.418079,517.5638605,-263.5117214
1/17/2021 1:00,-218.3330032,-307.3009953,951.965479,544.565241,-836.2445002,-2465.336906,-106.3244175,5571.250911,519.0580672,-262.0298762
1/17/2021 2:00,-206.0074165,156.4229533,515.3996199,675.9462808,-908.931251,-2497.063279,-163.5369556,5532.411866,520.4553725,-260.5371907
1/17/2021 3:00,207.4687143,451.0658117,84.28247408,798.7175855,-977.9534598,-2520.221543,-220.8193029,5492.927266,521.7560981,-259.0336448
1/17/2021 4:00,-197.4331526,229.2513747,-293.4535734,908.3875837,-1042.374659,-2534.455453,-278.1169041,5452.823436,522.9605657,-257.5192184
1/17/2021 5:00,25.94382843,-117.4305046,-610.417583,1000.464704,-1101.258381,-2539.408762,-335.3752037,5412.126696,524.0690971,-255.9938916
1/17/2021 6:00,139.3904097,-326.0920399,-868.8404552,1070.515027,-1153.72581,-2534.724849,-392.5400227,5370.86337,525.082014,-254.4576442
1/17/2021 7:00,-55.08992561,-316.9224733,-1067.568793,1114.52327,-1199.316766,-2520.045838,-449.5584365,5329.05978,525.9996382,-252.9104563
1/17/2021 8:00,-64.60156397,-247.173181,-1191.999195,1129.326471,-1238.423392,-2495.015257,-506.3761141,5286.742249,526.8222914,-251.3523078
1/17/2021 9:00,-30.05113045,-120.5983447,-1227.898953,1112.04711,-1271.687537,-2459.280261,-562.9350997,5243.9371,527.5502952,-249.7831786
1/17/2021 10:00,36.79454688,50.00651999,-1175.510648,1060.5926,-1299.34915,-2412.489829,-619.175615,5200.670653,528.1839715,-248.2030487
1/17/2021 11:00,59.00892571,225.783001,-1041.535551,976.9573336,-1321.523869,-2354.293177,-675.0376398,5156.969234,528.7236421,-246.6118982
1/17/2021 12:00,47.16764547,360.2097231,-833.7932086,864.6324312,-1338.412494,-2284.351959,-730.4612231,5112.859163,529.1696286,-245.0097068
1/17/2021 13:00,51.67577033,382.5660159,-563.8139774,728.5636617,-1350.141329,-2202.436272,-785.3864312,5068.366764,529.5222529,-243.3964546
1/17/2021 14:00,17.89493796,284.9423212,-254.6310712,574.0538043,-1356.528709,-2108.626027,-839.7533302,5023.518359,529.7818364,-241.7721215
1/17/2021 15:00,3.012367266,102.8700467,62.27574979,406.4056382,-1357.019463,-2003.377624,-893.4990001,4978.340271,529.9487011,-240.1366875
1/17/2021 16:00,-29.52674947,-106.4784292,360.817781,230.9219423,-1350.748188,-1887.469639,-946.5485764,4932.858822,530.0231696,-238.4901333
1/17/2021 17:00,-34.84789403,-303.336647,617.612911,52.905496,-1336.780148,-1761.752969,-998.8242085,4887.100335,530.0055703,-236.8324458
1/17/2021 18:00,-58.9798641,-465.1043537,810.5485505,-122.3409217,-1314.178568,-1627.08055,-1050.248046,4841.091133,529.8962439,-235.1636237
1/17/2021 19:00,-96.50954178,-571.0250022,921.322105,-289.5227356,-1282.006674,-1484.305317,-1100.742237,4794.857537,529.6955356,-233.4836704
1/17/2021 20:00,-87.57142115,-581.5474701,938.8548112,-443.6684678,-1239.375387,-1334.280205,-1150.228933,4748.425872,529.4037905,-231.7925896
1/17/2021 21:00,-101.7460708,-514.8959048,867.621286,-581.4878842,-1185.586424,-1177.858149,-1198.630281,4701.822459,529.0213543,-230.0903848
1/17/2021 22:00,-75.79116198,-404.2275692,716.7220072,-701.9827027,-1120.035189,-1015.892084,-1245.868433,4655.073619,528.5485724,-228.3770597
1/17/2021 23:00,-86.40032948,-220.8345676,493.7501733,-804.4825841,-1042.301061,-849.2349454,-1291.865536,4608.205678,527.9857901,-226.652618
1/18/2021 0:00,-86.46525111,19.4324562,220.5155653,-888.2620988,-952.0185088,-678.7396689,-1336.54374,4561.244956,527.333353,-224.9170633
1/18/2021 1:00,-48.56250113,312.9775111,-73.761792,-952.5407593,-848.8770589,-505.2591893,-1379.825195,4514.217777,526.5916064,-223.1703992
1/18/2021 2:00,95.89651812,653.1191251,-357.8515647,-996.4118647,-732.6924517,-329.646442,-1421.63205,4467.150464,525.7608958,-221.4126296
1/18/2021 3:00,238.4687643,902.8083147,-600.2342677,-1018.705157,-603.5439838,-152.7543621,-1461.886454,4420.069337,524.8415666,-219.6437577
1/18/2021 4:00,209.5600909,926.4172325,-775.4932681,-1018.73801,-461.9505012,24.56411521,-1500.510557,4373.000721,523.8339643,-217.8637876
1/18/2021 5:00,185.0471835,710.53047,-881.556486,-998.7787606,-309.1886031,201.4560547,-1537.426507,4325.970938,522.7384343,-216.0727227
1/18/2021 6:00,155.5325025,296.2094469,-918.1872654,-960.7552085,-147.8026057,377.0685211,-1572.556456,4279.00631,521.555322,-214.2705668
1/18/2021 7:00,-56.46796124,-215.2448048,-884.2606426,-906.1764836,19.4230545,550.5485793,-1605.82255,4232.13316,520.2849727,-212.4573233
1/18/2021 8:00,-88.24982045,-742.0296493,-779.3105313,-835.9142512,189.7253538,721.043294,-1637.146941,4185.37781,518.9277321,-210.6329962
1/18/2021 9:00,-303.9290268,-1088.408757,-604.0814626,-750.8848895,360.343243,887.69973,-1666.451778,4138.766583,517.4839455,-208.7975889
1/18/2021 10:00,-324.1450653,-1131.184483,-362.660425,-652.0600986,528.5156728,1049.664952,-1693.659209,4092.325803,515.9539584,-206.9511051
1/18/2021 11:00,-72.68909777,-869.2367614,-61.14515491,-540.4115789,691.481594,1206.086025,-1718.691384,4046.08179,514.3381161,-205.0935485
1/18/2021 12:00,22.13091547,-423.8545189,267.1024055,-416.9110304,846.4799574,1356.110014,-1741.470452,4000.060869,512.6367642,-203.2249227
1/18/2021 13:00,66.85962563,36.64066655,581.5003522,-282.5301535,990.7497137,1498.883983,-1761.918564,3954.289359,510.8502479,-201.3452314
1/18/2021 14:00,91.32565566,420.6932457,841.4667812,-138.2406483,1121.529814,1633.554998,-1779.957868,3908.793587,508.978919,-199.4544843
1/18/2021 15:00,-106.0308904,761.2961884,1006.419788,14.98578495,1236.059208,1759.270122,-1795.510513,3863.599873,507.0231534,-197.5527157
1/18/2021 16:00,-153.3667991,998.6993545,1035.77747,176.177446,1331.576848,1875.176422,-1808.498649,3818.734541,504.9833332,-195.639966
1/18/2021 17:00,546.1826697,1114.385472,891.623476,342.4626865,1405.321684,1980.420961,-1818.844425,3774.223911,502.8598406,-193.7162753
1/18/2021 18:00,460.7935921,1175.632945,556.829734,503.6745676,1454.532667,2074.150804,-1826.469991,3730.094308,500.6530577,-191.7816842
1/18/2021 19:00,-273.8035495,1019.851852,72.60402851,648.9642138,1476.448747,2155.513017,-1831.297496,3686.372054,498.3633666,-189.8362329
1/18/2021 20:00,-260.3100161,486.9592184,-449.0555637,767.7872524,1468.279424,2223.684115,-1833.249089,3643.083472,495.9911494,-187.879962
1/18/2021 21:00,251.0634751,-232.5645304,-880.9849078,849.599311,1427.052626,2278.022186,-1832.246657,3600.25462,493.5367883,-185.9129114
1/18/2021 22:00,497.5606692,-809.4834324,-1096.019869,883.4956908,1349.831439,2318.210486,-1828.20952,3557.908992,491.0006654,-183.9351218
1/18/2021 23:00,374.5860289,-1038.702243,-969.393905,858.4805517,1235.910826,2344.199677,-1821.060498,3516.063034,488.3831628,-181.9466335
1/19/2021 0:00,-198.2928786,-890.6624317,-450.5222944,770.8254853,1089.101199,2356.145167,-1810.759994,3474.728571,485.6846627,-179.9474868
1/19/2021 1:00,-833.6974736,-234.2309141,250.4162925,627.0606845,914.741725,2354.24978,-1797.283887,3433.915967,482.9055472,-177.9377219
1/19/2021 2:00,-307.1017367,660.6443447,858.6517356,435.9434516,718.2995192,2338.759671,-1780.650265,3393.634461,480.0461984,-175.9173793
1/19/2021 3:00,838.5604486,834.9832454,1098.896818,206.5902228,505.2416964,2309.998444,-1760.950914,3353.88954,477.1069984,-173.8864994
1/19/2021 4:00,-822.9820498,-181.8318458,790.2750922,-47.78855078,281.0353719,2268.307469,-1738.294445,3314.685751,474.0883295,-171.8451225
1/19/2021 5:00,589.6180492,-708.3255509,137.3096273,-302.9933614,51.14766047,2214.028114,-1712.78926,3276.027438,470.9905736,-169.7932889
1/19/2021 6:00,756.915324,-278.7423579,-563.6614188,-532.1672206,-178.9543226,2147.501748,-1684.542937,3237.918111,467.8141129,-167.7310388
1/19/2021 7:00,-674.2383828,569.4508005,-1028.694707,-708.4531396,-403.8034624,2069.06974,-1653.662845,3200.36108,464.5593295,-165.658413
1/19/2021 8:00,-395.0631122,414.0054328,-1040.388714,-805.2488738,-617.9326438,1979.073459,-1620.256351,3163.359648,461.2266057,-163.5754514
1/19/2021 9:00,62.20803823,-156.495007,-719.994467,-805.0511069,-815.6021598,1877.854274,-1584.430825,3126.917124,457.8163234,-161.4821944
1/19/2021 10:00,241.069086,-366.1304262,-272.1125567,-722.7180771,-990.1949395,1765.753553,-1546.29378,3091.036958,454.3288649,-159.3786826
1/19/2021 11:00,271.1857094,-206.9856893,114.7370838,-579.6332313,-1136.376065,1643.112666,-1505.953304,3055.723174,450.7646123,-157.2649562
1/19/2021 12:00,117.4265676,46.86218212,418.4336977,-394.0712779,-1251.919357,1510.272981,-1463.517628,3020.979943,447.1239477,-155.1410554
1/19/2021 13:00,-1.90648233,198.0580789,660.541418,-183.2649019,-1335.64066,1367.575867,-1419.094984,2986.811432,443.4072532,-153.0070209
1/19/2021 14:00,26.4297423,44.89468735,838.5252565,35.56147067,-1386.364076,1215.362693,-1372.793603,2953.221811,439.6149109,-150.8628927
1/19/2021 15:00,-5.445761482,-118.222271,854.9091529,244.9293766,-1402.607448,1053.974828,-1324.721718,2920.215249,435.747303,-148.7087113
1/19/2021 16:00,-93.34780663,-33.28283071,648.2032344,429.2671663,-1382.833395,883.7749794,-1274.987559,2887.795916,431.8048116,-146.5445171
1/19/2021 17:00,-34.64595052,70.401828,331.8233437,580.1533646,-1325.719538,705.3408617,-1223.699358,2855.96798,427.7878189,-144.3703503
1/19/2021 18:00,73.3134785,9.423354529,31.15477655,690.9409848,-1230.555397,519.8620836,-1170.965347,2824.735611,423.6967069,-142.1862514
1/19/2021 19:00,-5.250621801,-47.03095055,-222.4180484,754.9830399,-1097.07339,328.9711539,-1116.893758,2794.102978,419.5318578,-139.9922606
1/19/2021 20:00,-36.22748487,-15.49726921,-421.1790989,765.6480398,-925.2030789,134.4822299,-1061.592822,2764.074248,415.2936537,-137.7884183
1/19/2021 21:00,-20.4273654,25.73311782,-547.9362225,717.4075537,-716.0354119,-61.73220664,-1005.170771,2734.653594,410.9824768,-135.5747649
1/19/2021 22:00,6.294129154,29.28025656,-594.7032411,609.2686684,-475.2082339,-257.7882935,-947.7358361,2705.845182,406.5987091,-133.3513407
