date,co,no,no2,o3,so2,pm2_5,pm10,nh3
11/25/2020 1:00,0.618618619,0.358358358,0.640640641,0.44044044,0.295295295,0.763615506,0.740806355,0.723223223
11/25/2020 2:00,0.718718719,0.667667668,0.756256256,0.267267267,0.505005005,0.807824025,0.792486435,0.854854855
11/25/2020 3:00,0.778278278,0.781281281,0.804804805,0.306806807,0.644144144,0.834679376,0.824527049,0.893393393
11/25/2020 4:00,0.778278278,0.776276276,0.848348348,0.385385385,0.713713714,0.827914522,0.820011808,0.889389389
11/25/2020 5:00,0.769269269,0.749249249,0.869369369,0.462462462,0.77027027,0.824176108,0.81734693,0.882382382
11/25/2020 6:00,0.738238238,0.693693694,0.869369369,0.57957958,0.832332332,0.818134859,0.808340278,0.85985986
11/25/2020 7:00,0.500500501,0.604104104,0.828328328,0.737737738,0.965965966,0.712288654,0.682339099,0.372872873
11/25/2020 8:00,0.387887888,0.577077077,0.852352352,0.75025025,0.980352069,0.664731068,0.627084776,0.116116116
11/25/2020 9:00,0.339339339,0.512012012,0.843843844,0.767267267,0.979527733,0.646649481,0.608081141,0.087087087
11/25/2020 10:00,0.414914915,0.403903904,0.776276276,0.784784785,0.937937938,0.658472418,0.62546041,0.35035035
11/25/2020 11:00,0.538538539,0.301801802,0.783283283,0.745245245,0.842842843,0.677579577,0.653155284,0.586086086
11/25/2020 12:00,0.615115115,0.189189189,0.843843844,0.632632633,0.737737738,0.682596226,0.666651273,0.71021021
11/25/2020 13:00,0.662662663,0.231231231,0.875875876,0.474474474,0.651151151,0.693372128,0.688169587,0.810810811
11/25/2020 14:00,0.705705706,0.504504505,0.869369369,0.346346346,0.621621622,0.726207966,0.732558692,0.879379379
11/25/2020 15:00,0.738238238,0.618618619,0.828328328,0.26026026,0.604604605,0.762023428,0.774351196,0.8998999
11/25/2020 16:00,0.75025025,0.644644645,0.798798799,0.235235235,0.563063063,0.781545965,0.796300422,0.85985986
11/25/2020 17:00,0.738238238,0.633959008,0.77027027,0.241741742,0.487487487,0.787861753,0.801283115,0.771771772
11/25/2020 18:00,0.702702703,0.592592593,0.727727728,0.265265265,0.362362362,0.766917157,0.77716438,0.570570571
11/25/2020 19:00,0.63963964,0.514014014,0.672672673,0.2998354,0.226726727,0.728203817,0.730746102,0.35035035
11/25/2020 20:00,0.594594595,0.462462462,0.598598599,0.315315315,0.183183183,0.702490068,0.699339698,0.255755756
11/25/2020 21:00,0.562562563,0.447947948,0.519019019,0.314814815,0.176676677,0.678712623,0.671713536,0.216716717
11/25/2020 22:00,0.543543544,0.48048048,0.466966967,0.297297297,0.183183183,0.660212377,0.648928732,0.176176176
11/25/2020 23:00,0.538538539,0.531031031,0.420920921,0.265265265,0.191191191,0.647435941,0.628945167,0.138638639
11/26/2020 0:00,0.548048048,0.592592593,0.389389389,0.231731732,0.221221221,0.641549716,0.617573654,0.147147147
11/26/2020 1:00,0.598598599,0.671671672,0.380880881,0.195195195,0.302802803,0.653334672,0.629499256,0.282282282
11/26/2020 2:00,0.69019019,0.766766767,0.442942943,0.207707708,0.498998999,0.708222494,0.693807057,0.504504505
11/26/2020 3:00,0.73023023,0.813313313,0.541041041,0.306306306,0.680680681,0.739007118,0.729508825,0.639139139
11/26/2020 4:00,0.672172172,0.764264264,0.645645646,0.402402402,0.813813814,0.69889975,0.686519047,0.65965966
11/26/2020 5:00,0.622122122,0.717717718,0.656156156,0.480980981,0.842842843,0.648081909,0.641954844,0.718718719
11/26/2020 6:00,0.533533534,0.670670671,0.616116116,0.547547548,0.857357357,0.566676444,0.554997885,0.688688689
11/26/2020 7:00,0.238738739,0.557557558,0.420920921,0.687187187,0.784784785,0.326434262,0.280429613,0.372872873
11/26/2020 8:00,0.156656657,0.52002002,0.33983984,0.733233233,0.748248248,0.24582203,0.196960791,0.276776777
11/26/2020 9:00,0.151151151,0.516016016,0.362362362,0.741741742,0.795295295,0.228147122,0.182526563,0.295795796
11/26/2020 10:00,0.321321321,0.546546547,0.570570571,0.68968969,0.828828829,0.297583873,0.257482878,0.498498498
11/26/2020 11:00,0.523523524,0.575575576,0.77027027,0.535035035,0.81031031,0.400557762,0.382677809,0.692692693
11/26/2020 12:00,0.625125125,0.671671672,0.833833834,0.334556779,0.753753754,0.452443783,0.458444624,0.787787788
11/26/2020 13:00,0.672172172,0.749249249,0.783283283,0,0.687187187,0.489092716,0.506960433,0.854854855
11/26/2020 14:00,0.714714715,0.781281281,0.734734735,0,0.651151151,0.557929064,0.586631125,0.897397397
11/26/2020 15:00,0.742242242,0.783783784,0.734734735,0,0.613613614,0.605411449,0.65494787,0.893393393
11/26/2020 16:00,0.745745746,0.766766767,0.734734735,0,0.558058058,0.622223143,0.675390117,0.840840841
11/26/2020 17:00,0.722222222,0.727727728,0.731231231,0,0.476976977,0.599233777,0.647957374,0.75025025
11/26/2020 18:00,0.630630631,0.650650651,0.696196196,0.243743744,0.362362362,0.502514974,0.530506511,0.554554555
11/26/2020 19:00,0.44044044,0.453453453,0.61011011,0.339339339,0.207207207,0.322568204,0.311699496,0.333833834
11/26/2020 20:00,0.321321321,0.253253253,0.482982983,0.409002585,0.118618619,0.235577702,0.203826561,0.265765766
11/26/2020 21:00,0.254754755,0.187687688,0.397397397,0.466966967,0.132132132,0.200427565,0.163872369,0.24974975
11/26/2020 22:00,0.187687688,0.147647648,0.304804805,0.537037037,0.16016016,0.182309856,0.141623809,0.227227227
11/26/2020 23:00,0.156656657,0.126626627,0.238738739,0.574074074,0.141641642,0.168203189,0.124309823,0.21021021
11/27/2020 0:00,0.156656657,0.126626627,0.225225225,0.574074074,0.137637638,0.162268695,0.118108847,0.21021021
11/27/2020 1:00,0.227727728,0.181681682,0.314314314,0.524024024,0.207207207,0.184460577,0.146329919,0.286286286
11/27/2020 2:00,0.365865866,0.381881882,0.490990991,0.413413413,0.326326326,0.249624962,0.213290572,0.439439439
11/27/2020 3:00,0.432432432,0.612112112,0.466966967,0.425446395,0.418418418,0.275850279,0.246428971,0.516016016
11/27/2020 4:00,0.444444444,0.669169169,0.397397397,0.499499499,0.51001001,0.280248624,0.257955404,0.575575576
11/27/2020 5:00,0.428928929,0.662662663,0.380880881,0.569069069,0.585085085,0.282329395,0.263281564,0.634134134
11/27/2020 6:00,0.370870871,0.626126126,0.371871872,0.658658659,0.62962963,0.25862382,0.233089661,0.607107107
11/27/2020 7:00,0.177677678,0.535035035,0.22022022,0.753253253,0.51001001,0.13732288,0.11495363,0.429429429
11/27/2020 8:00,0.122122122,0.487487487,0.170670671,0.791291291,0.43043043,0.117930219,0.095119645,0.380880881
11/27/2020 9:00,0.122122122,0.460960961,0.186186186,0.812312312,0.441941942,0.144479943,0.112546324,0.412912913
11/27/2020 10:00,0.260760761,0.481481481,0.380880881,0.791291291,0.487487487,0.21230432,0.177177177,0.538038038
11/27/2020 11:00,0.428928929,0.483983984,0.656156156,0.714714715,0.498998999,0.294094567,0.263548313,0.655655656
11/27/2020 12:00,0.528528529,0.330830831,0.822322322,0.533533534,0.466466466,0.334389417,0.317587655,0.726726727
11/27/2020 13:00,0.586086086,0.383383383,0.852352352,0.391391391,0.454454454,0.391774389,0.378803968,0.7997998
11/27/2020 14:00,0.603103103,0.358358358,0.810810811,0.398691685,0.447947948,0.449862358,0.446923731,0.845345345
11/27/2020 15:00,0.581081081,0.211211211,0.745245245,0.471471471,0.4004004,0.474638303,0.47148261,0.854854855
11/27/2020 16:00,0.567067067,0.166666667,0.686686687,0.515015015,0.354854855,0.488053856,0.483827251,0.837337337
11/27/2020 17:00,0.577077077,0.178678679,0.677677678,0.499499499,0.326326326,0.514036253,0.507500556,0.782282282
11/27/2020 18:00,0.548048048,0.185185185,0.650650651,0.487881324,0.234234234,0.502514974,0.492327167,0.628628629
11/27/2020 19:00,0.463463463,0.158158158,0.526526527,0.522022022,0.096096096,0.437924426,0.406873097,0.408908909
11/27/2020 20:00,0.352852853,0,0.327827828,0.57957958,0.025525526,0.38440954,0.333962372,0.260760761
11/27/2020 21:00,0.294794795,0,0.210710711,0.608608609,0.011011011,0.361431711,0.297796622,0.17017017
11/27/2020 22:00,0.266766767,0,0.158158158,0.619119119,0.007007007,0.354232477,0.283348157,0.116116116
11/27/2020 23:00,0.260760761,0,0.135135135,0.628628629,0.007007007,0.362728113,0.285353124,0.096096096
11/28/2020 0:00,0.277777778,0,0.138638639,0.639139139,0.016016016,0.396072367,0.31823797,0.113113113
11/28/2020 1:00,0.335835836,0,0.205705706,0.636136136,0.068068068,0.460709124,0.385914808,0.196696697
11/28/2020 2:00,0.44044044,0.172172172,0.397397397,0.569069069,0.191191191,0.527146078,0.475143305,0.36036036
11/28/2020 3:00,0.486986987,0.451451451,0.466966967,0.542542543,0.295295295,0.550294636,0.509436636,0.458458458
11/28/2020 4:00,0.47997998,0.560560561,0.380880881,0.619119119,0.406406406,0.540396329,0.49855768,0.526526527
11/28/2020 5:00,0.457957958,0.560560561,0.335835836,0.703703704,0.487487487,0.52892059,0.484484484,0.565565566
11/28/2020 6:00,0.410910911,0.516016016,0.280780781,0.788288288,0.548548549,0.502085979,0.448954742,0.538038038
11/28/2020 7:00,0.215715716,0.424924925,0.112612613,0.853353353,0.418418418,0.309119995,0.232541029,0.333833834
11/28/2020 8:00,0.146146146,0.378378378,0.076076076,0.876376376,0.340840841,0.245873662,0.173744642,0.282282282
11/28/2020 9:00,0.146146146,0.356356356,0.085085085,0.895395395,0.387887888,0.261139828,0.186186186,0.313813814
11/28/2020 10:00,0.450950951,0.497497497,0.526526527,0.822822823,0.505005005,0.407926445,0.361574888,0.570570571
11/28/2020 11:00,0.674674675,0.606106106,0.865365365,0.625625626,0.577077077,0.560778819,0.550135539,0.754254254
11/28/2020 12:00,0.762262262,0.746246246,0.927427427,0.349349349,0.595595596,0.629437496,0.638585408,0.837337337
11/28/2020 13:00,0.819319319,0.831331331,0.93043043,0,0.62962963,0.704884721,0.715663795,0.893393393
11/28/2020 14:00,0.838338338,0.816316316,0.93043043,0,0.637137137,0.75178783,0.763486697,0.915915916
11/28/2020 15:00,0.808308308,0.712212212,0.919419419,0.255255255,0.563063063,0.743545148,0.752140113,0.903903904
11/28/2020 16:00,0.73023023,0.358358358,0.872872873,0.401401401,0.461961962,0.676632879,0.6800488,0.862362362
11/28/2020 17:00,0.70970971,0.241241241,0.816316316,0.437437437,0.393893894,0.663853727,0.665773837,0.849349349
11/28/2020 18:00,0.674674675,0.228228228,0.763763764,0.443943944,0.247247247,0.625746707,0.622142562,0.774774775
11/28/2020 19:00,0.594594595,0.185185185,0.650650651,0.477477477,0.081081081,0.557215453,0.529824467,0.575575576
11/28/2020 20:00,0.512012012,0.153653654,0.498498498,0.512012012,0.028528529,0.495394506,0.448217349,0.436436436
11/28/2020 21:00,0.450950951,0.147647648,0.397397397,0.524024024,0.013013013,0.455658572,0.395908447,0.305805806
11/28/2020 22:00,0.401901902,0.14014014,0.309309309,0.537037037,0.009009009,0.422074793,0.356461212,0.185685686
11/28/2020 23:00,0.360860861,0.14014014,0.257757758,0.541041041,0.008008008,0.40090647,0.330081126,0.09009009
11/29/2020 0:00,0.325825826,0.147647648,0.238738739,0.547547548,0.01001001,0.388559375,0.316043016,0.05005005
11/29/2020 1:00,0.360860861,0.181681682,0.335835836,0.522022022,0.040540541,0.420113374,0.354765112,0.103103103
11/29/2020 2:00,0.486986987,0.423423423,0.570570571,0.413413413,0.176676677,0.505603757,0.46245029,0.30980981
11/29/2020 3:00,0.59009009,0.655655656,0.616116116,0.408408408,0.317317317,0.562575335,0.539688104,0.472972973
11/29/2020 4:00,0.643143143,0.721721722,0.628128128,0.485485485,0.461961962,0.599233777,0.585204855,0.611611612
11/29/2020 5:00,0.677677678,0.71971972,0.704204204,0.582082082,0.613613614,0.640113518,0.637179031,0.726726727
11/29/2020 6:00,0.677677678,0.670670671,0.745245245,0.722222222,0.737737738,0.666865933,0.658057805,0.735735736
11/29/2020 7:00,0.360860861,0.508508509,0.362362362,0.855855856,0.694194194,0.443654358,0.38185534,0.318318318
11/29/2020 8:00,0.260760761,0.456956957,0.252752753,0.886386386,0.62962963,0.385154159,0.320331735,0.216716717
11/29/2020 9:00,0.25025025,0.43043043,0.267267267,0.901901902,0.651151151,0.380261481,0.314323647,0.237237237
11/29/2020 10:00,0.567067067,0.568068068,0.745245245,0.791291291,0.707707708,0.530989137,0.50657463,0.622122122
11/29/2020 11:00,0.753753754,0.707207207,0.93043043,0.537037037,0.753753754,0.663894298,0.674626103,0.845345345
11/29/2020 12:00,0.835835836,0.843343343,0.956456456,0.32032032,0.825325325,0.737901576,0.752903047,0.91991992
11/29/2020 13:00,0.889389389,0.909409409,0.96046046,0,0.898398398,0.795619672,0.809575993,0.961961962
11/29/2020 14:00,0.915415415,0.926926927,0.958458458,0,0.925925926,0.844349525,0.85547944,0.978978979
11/29/2020 15:00,0.92042042,0.925425425,0.939439439,0,0.917917918,0.865696234,0.87983859,0.982056715
11/29/2020 16:00,0.92042042,0.922422422,0.904904905,0,0.898398398,0.882628631,0.891955623,0.97997998
11/29/2020 17:00,0.922922923,0.922422422,0.872872873,0,0.898398398,0.896425631,0.904867692,0.981332488
11/29/2020 18:00,0.918418418,0.918418418,0.843843844,0,0.883383383,0.894157281,0.900056464,0.977977978
11/29/2020 19:00,0.892892893,0.904404404,0.798798799,0,0.805305305,0.863241136,0.869377312,0.959459459
11/29/2020 20:00,0.857357357,0.882882883,0.741241241,0,0.687187187,0.834863697,0.834230927,0.918418418
11/29/2020 21:00,0.824324324,0.852852853,0.681681682,0,0.553553554,0.806938037,0.804229754,0.840840841
11/29/2020 22:00,0.787787788,0.816316316,0.640640641,0,0.418418418,0.774943198,0.769142913,0.73973974
11/29/2020 23:00,0.753753754,0.784784785,0.628128128,0,0.288788789,0.73803996,0.730403092,0.650650651
11/30/2020 0:00,0.718718719,0.765765766,0.628128128,0,0.191191191,0.702279988,0.693677925,0.543543544
11/30/2020 1:00,0.702702703,0.762262262,0.640640641,0,0.266766767,0.66958582,0.658740891,0.663663664
11/30/2020 2:00,0.772772773,0.838838839,0.672672673,0.207707708,0.476976977,0.740148638,0.737639734,0.818818819
11/30/2020 3:00,0.829329329,0.902402402,0.672672673,0.317917918,0.613613614,0.787371726,0.788866417,0.884384384
11/30/2020 4:00,0.840840841,0.902402402,0.74974975,0.392392392,0.700700701,0.797761135,0.798594144,0.910910911
11/30/2020 5:00,0.843843844,0.855855856,0.882882883,0.495995996,0.784784785,0.815974757,0.815249945,0.923923924
11/30/2020 6:00,0.831831832,0.750750751,0.933433433,0.71021021,0.842842843,0.832030685,0.828540068,0.90990991
11/30/2020 7:00,0.506506507,0.531031031,0.591591592,0.893393393,0.817817818,0.547907991,0.505345425,0.575575576
11/30/2020 8:00,0.383883884,0.460960961,0.380880881,0.926926927,0.753753754,0.479494429,0.418346159,0.442442442
11/30/2020 9:00,0.347847848,0.417417417,0.343843844,0.938438438,0.748248248,0.462101279,0.394983513,0.416916917
11/30/2020 10:00,0.622122122,0.54004004,0.804804805,0.844844845,0.790790791,0.587026243,0.570422404,0.718718719
11/30/2020 11:00,0.793793794,0.690690691,0.96046046,0.576076076,0.813813814,0.727462498,0.733182186,0.875875876
11/30/2020 12:00,0.873373373,0.848348348,0.975975976,0.325008085,0.817817818,0.794765876,0.805716581,0.921921922
11/30/2020 13:00,0.92042042,0.918418418,0.972472472,0,0.850850851,0.846081954,0.854934662,0.954954955
11/30/2020 14:00,0.93993994,0.930930931,0.96046046,0,0.854854855,0.884232992,0.895346785,0.967549365
11/30/2020 15:00,0.93993994,0.922422422,0.937437437,0,0.817817818,0.904756779,0.913657343,0.968193686
11/30/2020 16:00,0.93993994,0.910910911,0.91041041,0,0.753753754,0.917853998,0.92688666,0.951451451
11/30/2020 17:00,0.942442442,0.912412412,0.875875876,0,0.713713714,0.931917593,0.938511419,0.91991992
11/30/2020 18:00,0.93043043,0.906406406,0.816316316,0,0.585085085,0.922202646,0.929077162,0.827827828
11/30/2020 19:00,0.885385385,0.87987988,0.74974975,0,0.347347347,0.882298178,0.888212557,0.560560561
11/30/2020 20:00,0.838338338,0.843343343,0.672672673,0,0.24024024,0.842858491,0.844536493,0.429429429
11/30/2020 21:00,0.802802803,0.813313313,0.584584585,0,0.207207207,0.810855739,0.810651531,0.380880881
11/30/2020 22:00,0.769269269,0.788788789,0.512512513,0,0.191191191,0.784281916,0.78218819,0.35035035
11/30/2020 23:00,0.742242242,0.760760761,0.466966967,0,0.16016016,0.760804593,0.753687771,0.301301301
12/1/2020 0:00,0.718718719,0.744744745,0.442942943,0,0.16016016,0.739394361,0.72539871,0.29029029
12/1/2020 1:00,0.70970971,0.750750751,0.482982983,0,0.266766767,0.729336379,0.713813189,0.404904905
12/1/2020 2:00,0.778278278,0.832832833,0.555555556,0.195195195,0.476976977,0.781778156,0.775910492,0.591591592
12/1/2020 3:00,0.829329329,0.895395395,0.591591592,0.301301301,0.604604605,0.818822845,0.814134305,0.71021021
12/1/2020 4:00,0.835835836,0.895395395,0.712212212,0.378686379,0.687187187,0.827817304,0.824656232,0.795295295
12/1/2020 5:00,0.840840841,0.855855856,0.869369369,0.477477477,0.775775776,0.847379308,0.840342222,0.867867868
12/1/2020 6:00,0.840840841,0.755255255,0.935435435,0.692192192,0.845345345,0.868853006,0.858578805,0.867867868
12/1/2020 7:00,0.586086086,0.512012012,0.656156156,0.938438438,0.892392392,0.702458556,0.667263545,0.532032032
12/1/2020 8:00,0.486986987,0.434934935,0.428928929,0.961461461,0.825325325,0.635635636,0.593390213,0.432932933
12/1/2020 9:00,0.457957958,0.378378378,0.33983984,0.96996997,0.78028028,0.613214589,0.569893236,0.429429429
12/1/2020 10:00,0.672172172,0.512012012,0.828328328,0.888388388,0.790790791,0.713124588,0.694369054,0.73973974
12/1/2020 11:00,0.817317317,0.656656657,0.967467467,0.606106106,0.81031031,0.813875532,0.80776136,0.879379379
12/1/2020 12:00,0.892892893,0.837337337,0.97997998,0.315982649,0.836336336,0.859528359,0.858396356,0.93043043
12/1/2020 13:00,0.936436436,0.915915916,0.97997998,0,0.886386386,0.902076736,0.90222881,0.961961962
12/1/2020 14:00,0.954954955,0.925425425,0.978978979,0,0.88038038,0.930922997,0.934614951,0.972530474
12/1/2020 15:00,0.953453453,0.907907908,0.970970971,0,0.817817818,0.942572705,0.948028089,0.965965966
12/1/2020 16:00,0.946446446,0.881381381,0.958458458,0,0.725725726,0.948307002,0.953446105,0.93043043
12/1/2020 17:00,0.942442442,0.873409642,0.939439439,0,0.665665666,0.955853164,0.95986332,0.873873874
12/1/2020 18:00,0.927427427,0.86036036,0.91041041,0,0.543043043,0.950965392,0.953292248,0.73973974
12/1/2020 19:00,0.889389389,0.825825826,0.860860861,0,0.326326326,0.932668588,0.929853873,0.485485485
12/1/2020 20:00,0.851351351,0.788788789,0.793793794,0,0.226726727,0.917750469,0.909363536,0.368868869
12/1/2020 21:00,0.824324324,0.760760761,0.704204204,0,0.183183183,0.908147211,0.894939364,0.313813814
12/1/2020 22:00,0.7997998,0.732732733,0.604604605,0,0.141641642,0.898771804,0.881231177,0.270770771
12/1/2020 23:00,0.775275275,0.712212212,0.519019019,0,0.104104104,0.888012618,0.868012339,0.196696697
12/2/2020 0:00,0.75975976,0.7002002,0.498498498,0.195195195,0.098598599,0.876235833,0.852129001,0.185685686
12/2/2020 1:00,0.756756757,0.710710711,0.526526527,0.195195195,0.1996997,0.8672419,0.841378521,0.338338338
12/2/2020 2:00,0.802802803,0.802802803,0.591591592,0.207707708,0.381381381,0.883281067,0.86222317,0.510510511
12/2/2020 3:00,0.824324324,0.850850851,0.645645646,0.309734605,0.461961962,0.884102344,0.867252328,0.575575576
12/2/2020 4:00,0.775275275,0.756756757,0.793793794,0.456349206,0.526526527,0.847262857,0.827880675,0.607107107
12/2/2020 5:00,0.75975976,0.695195195,0.810810811,0.619119119,0.621621622,0.84311023,0.821362062,0.713713714
12/2/2020 6:00,0.73023023,0.61011011,0.776276276,0.784784785,0.700700701,0.829238105,0.808155218,0.718718719
12/2/2020 7:00,0.457957958,0.393893894,0.243243243,0.951451451,0.687187187,0.668436619,0.62121086,0.333833834
12/2/2020 8:00,0.356856857,0.345345345,0.128628629,0.955455455,0.595595596,0.591752386,0.536243647,0.295795796
12/2/2020 9:00,0.316816817,0.328328328,0.125625626,0.951451451,0.567067067,0.549767703,0.478313518,0.323323323
12/2/2020 10:00,0.428928929,0.376876877,0.397397397,0.92042042,0.621621622,0.560029958,0.504660583,0.498498498
12/2/2020 11:00,0.577077077,0.387059787,0.74974975,0.81981982,0.651151151,0.595943278,0.565896605,0.655655656
12/2/2020 12:00,0.657157157,0.228228228,0.896896897,0.644644645,0.644144144,0.617923258,0.600339798,0.754254254
12/2/2020 13:00,0.70970971,0.311311311,0.931931932,0.431431431,0.644144144,0.65437031,0.648221601,0.827827828
12/2/2020 14:00,0.722222222,0.373373373,0.915915916,0.393393393,0.62962963,0.688461565,0.685634382,0.870870871
12/2/2020 15:00,0.70970971,0.270770771,0.875875876,0.436436436,0.558058058,0.689180765,0.689628683,0.877377377
12/2/2020 16:00,0.697197197,0.217217217,0.828328328,0.45734127,0.471471471,0.676100526,0.678749326,0.873873874
12/2/2020 17:00,0.692192192,0.257257257,0.804804805,0.432432432,0.406406406,0.673053243,0.675909882,0.854854855
12/2/2020 18:00,0.665665666,0.284784785,0.77027027,0.415415415,0.282782783,0.642756192,0.643669653,0.730730731
12/2/2020 19:00,0.598598599,0.215215215,0.681681682,0.448448448,0.135135135,0.588865371,0.571389314,0.491991992
12/2/2020 20:00,0.533533534,0.178678679,0.548048048,0.480980981,0.09009009,0.563032677,0.532245075,0.333833834
12/2/2020 21:00,0.493993994,0.164664665,0.44994995,0.497997998,0.081081081,0.563558619,0.526006665,0.216716717
12/2/2020 22:00,0.473973974,0.166666667,0.389389389,0.495995996,0.081081081,0.577118266,0.539364481,0.136636637
12/2/2020 23:00,0.468468468,0.192192192,0.371871872,0.467467467,0.081081081,0.600122764,0.563014565,0.1001001
12/3/2020 0:00,0.47997998,0.31031031,0.405905906,0.406406406,0.101101101,0.631888679,0.597000455,0.103103103
12/3/2020 1:00,0.567067067,0.595595596,0.442942943,0.2998354,0.214214214,0.691214669,0.661459122,0.243243243
12/3/2020 2:00,0.69019019,0.772272272,0.458458458,0.195195195,0.418418418,0.76176548,0.749159087,0.458458458
12/3/2020 3:00,0.753753754,0.850850851,0.490990991,0.298043009,0.563063063,0.801047382,0.791186708,0.560560561
12/3/2020 4:00,0.75025025,0.858858859,0.519019019,0.366366366,0.658158158,0.799587909,0.789795102,0.611611612
12/3/2020 5:00,0.772772773,0.861861862,0.681681682,0.422422422,0.77027027,0.818816444,0.811886263,0.768768769
12/3/2020 6:00,0.7997998,0.829329329,0.869369369,0.520520521,0.872372372,0.853433544,0.844827827,0.823823824
12/3/2020 7:00,0.553053053,0.596596597,0.72022022,0.815315315,0.941941942,0.731799507,0.701662802,0.318318318
12/3/2020 8:00,0.493993994,0.518018018,0.628128128,0.890890891,0.928928929,0.710725516,0.675115684,0.24974975
12/3/2020 9:00,0.506506507,0.485485485,0.656156156,0.92042042,0.93993994,0.705420603,0.670316254,0.286286286
12/3/2020 10:00,0.714714715,0.594594595,0.919419419,0.793793794,0.943443443,0.789784651,0.772316086,0.730730731
12/3/2020 11:00,0.84984985,0.752252252,0.981981982,0.494494494,0.943443443,0.876324425,0.868816802,0.907407407
12/3/2020 12:00,0.918418418,0.893393393,0.987987988,0.297670153,0.964464464,0.919710692,0.913490098,0.959459459
12/3/2020 13:00,0.953453453,0.945945946,0.986487398,0,0.982483796,0.94719563,0.944843103,0.982982983
12/3/2020 14:00,0.973973996,0.959568125,0.982982983,0,0.984029952,0.969748473,0.970930687,0.989740358
12/3/2020 15:00,0.983983984,0.964964965,0.977977978,0,0.973973974,0.982755398,0.985299758,0.988988989
12/3/2020 16:00,0.990990991,0.965297387,0.972472472,0,0.945945946,0.990864308,0.992831144,0.984482019
12/3/2020 17:00,0.993993994,0.960960961,0.967467467,0,0.923423423,0.994771231,0.995803504,0.978476013
12/3/2020 18:00,0.986486486,0.937937938,0.951951952,0,0.869369369,0.991643401,0.993954936,0.94994995
12/3/2020 19:00,0.958458458,0.885897008,0.921421421,0,0.680680681,0.977855915,0.980375921,0.831831832
12/3/2020 20:00,0.90990991,0.80980981,0.869369369,0,0.436436436,0.959230346,0.959024574,0.565565566
12/3/2020 21:00,0.861361361,0.723223223,0.804804805,0.195195195,0.275275275,0.941802994,0.937237992,0.452452452
12/3/2020 22:00,0.829329329,0.661661662,0.756256256,0.219219219,0.234234234,0.934557469,0.923909713,0.452452452
12/3/2020 23:00,0.819319319,0.654154154,0.716216216,0.219219219,0.221221221,0.934325396,0.919242369,0.458458458
12/4/2020 0:00,0.817317317,0.681681682,0.677677678,0.207707708,0.214214214,0.934295363,0.917310717,0.467967968
12/4/2020 1:00,0.833333333,0.758258258,0.640640641,0,0.282782783,0.938068497,0.922219841,0.538038038
12/4/2020 2:00,0.895895896,0.882882883,0.667167167,0.195195195,0.471471471,0.95701758,0.945985531,0.639139139
12/4/2020 3:00,0.932432432,0.940940941,0.756256256,0.288288288,0.577077077,0.967040592,0.958300091,0.723223223
12/4/2020 4:00,0.867367367,0.841341341,0.879379379,0.410919316,0.621621622,0.929612544,0.910427841,0.774774775
12/4/2020 5:00,0.847847848,0.760760761,0.913413413,0.566066066,0.707707708,0.921615578,0.902901471,0.831831832
12/4/2020 6:00,0.833333333,0.658158158,0.915915916,0.784784785,0.784784785,0.926659505,0.90646401,0.831831832
12/4/2020 7:00,0.518018018,0.443443443,0.458458458,0.947447447,0.883383383,0.763654411,0.721882412,0.160660661
12/4/2020 8:00,0.378878879,0.401401401,0.318818819,0.953453453,0.805305305,0.664070107,0.61499162,0.158158158
12/4/2020 9:00,0.370870871,0.397897898,0.420920921,0.957957958,0.83983984,0.653196273,0.605143307,0.221721722
12/4/2020 10:00,0.615115115,0.508508509,0.872872873,0.881381381,0.923423423,0.73821294,0.706414157,0.580580581
12/4/2020 11:00,0.790790791,0.650650651,0.985985986,0.612112112,0.962962963,0.82752526,0.813375928,0.823823824
12/4/2020 12:00,0.878878879,0.80980981,0.996496192,0.32699366,0.968968969,0.875962001,0.869120852,0.889389389
12/4/2020 13:00,0.90990991,0.848348348,0.996996997,0,0.961461461,0.900941532,0.896617845,0.921921922
12/4/2020 14:00,0.889389389,0.792292292,0.990491402,0,0.935935936,0.909505407,0.90499468,0.93043043
12/4/2020 15:00,0.838338338,0.622122122,0.969469469,0.348348348,0.869369369,0.905876756,0.895002044,0.915915916
12/4/2020 16:00,0.742242242,0,0.833833834,0.673173173,0.725725726,0.872147379,0.854188236,0.862362362
12/4/2020 17:00,0.697197197,0,0.712212212,0.68968969,0.563063063,0.858468212,0.838984816,0.849349349
12/4/2020 18:00,0.654154154,0,0.640640641,0.68968969,0.381381381,0.846357013,0.820585634,0.671671672
12/4/2020 19:00,0.586086086,0,0.458458458,0.731231231,0.221221221,0.827116398,0.795062553,0.354854855
12/4/2020 20:00,0.518018018,0,0.238738739,0.770770771,0.110610611,0.811994874,0.772776428,0.15015015
12/4/2020 21:00,0.468468468,0,0.128628629,0.784784785,0.068068068,0.7997998,0.75878032,0.077077077
12/4/2020 22:00,0.450950951,0,0.094094094,0.784784785,0.056056056,0.791276818,0.748952668,0.05005005
12/4/2020 23:00,0.44044044,0,0.083083083,0.781781782,0.04954955,0.788173687,0.745129346,0.03953954
12/5/2020 0:00,0.450950951,0,0.092592593,0.775775776,0.047547548,0.78924593,0.746069576,0.038038038
12/5/2020 1:00,0.486986987,0,0.158158158,0.753253253,0.071071071,0.795653147,0.754756577,0.087087087
